,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
0,10000,buy,2020-08-11,,100.0,,,,,,1.016969010666553,19:33:02.094808
1,25000,buy,2020-08-11,,100.0,,,,,,1.0170418136915762,19:33:03.400591
2,50000,buy,2020-08-11,,100.0,,,,,,1.0171645380864665,19:33:04.813417
3,100000,buy,2020-08-11,19.0,81.0,,,,,,1.0173847025333327,19:33:06.221662
4,200000,buy,2020-08-11,39.0,61.0,,,,,,1.0176621756436108,19:33:07.513652
5,500000,buy,2020-08-11,51.0,48.0,,1.0,,,,1.01835021805673,19:33:08.275072
6,1000000,buy,2020-08-11,54.0,42.0,,1.0,,,3.0,1.0194992270922192,19:33:09.685649
7,1500000,buy,2020-08-11,56.0,41.0,,1.0,,,2.0,1.0207596144389537,19:33:10.460402
8,10000,sell,2020-08-11,97.0,,,,,3.0,,1.0167882115100368,19:33:11.846956
9,25000,sell,2020-08-11,99.0,,,,,1.0,,1.0167128355263246,19:33:12.521741
10,50000,sell,2020-08-11,99.0,,,,,1.0,,1.0166145332589835,19:33:13.851314
11,100000,sell,2020-08-11,99.0,1.0,,,,,,1.0164362457750789,19:33:15.576762
12,200000,sell,2020-08-11,79.0,21.0,,,,,,1.016168980924546,19:33:16.823361
13,500000,sell,2020-08-11,65.0,32.0,,,,,3.0,1.015563516333972,19:33:17.977992
14,1000000,sell,2020-08-11,60.0,36.0,,1.0,,,3.0,1.0146982048243893,19:33:19.192603
15,1500000,sell,2020-08-11,58.0,39.0,,1.0,,,2.0,1.013907293266904,19:33:19.844392
16,10000,buy,2020-08-11,,100.0,,,,,,1.0160499070896682,19:34:20.930952
17,25000,buy,2020-08-11,,100.0,,,,,,1.0161168302093477,19:34:21.644543
18,50000,buy,2020-08-11,,100.0,,,,,,1.01622960821847,19:34:22.391753
19,100000,buy,2020-08-11,,100.0,,,,,,1.0164599291473992,19:34:23.122913
20,200000,buy,2020-08-11,10.0,90.0,,,,,,1.0169247199432248,19:34:23.824005
21,500000,buy,2020-08-11,39.0,60.0,,1.0,,,,1.017795035582007,19:34:25.100695
22,1000000,buy,2020-08-11,48.0,49.0,,1.0,,,2.0,1.0189840173098594,19:34:25.858604
23,1500000,buy,2020-08-11,52.0,45.0,,1.0,,,2.0,1.020225869060613,19:34:27.319785
24,10000,sell,2020-08-11,88.0,,,,,2.0,10.0,1.0167689810746492,19:34:28.015901
25,25000,sell,2020-08-11,95.0,,,,,1.0,4.0,1.016708624965843,19:34:29.356034
26,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166149149326666,19:34:30.100114
27,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164426611468038,19:34:31.316104
28,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161045505522754,19:34:32.955468
29,500000,sell,2020-08-11,76.0,20.0,,,,,4.0,1.0153349439526669,19:34:34.106754
30,1000000,sell,2020-08-11,65.0,30.0,,1.0,,,4.0,1.01443687104748,19:34:35.428468
31,1500000,sell,2020-08-11,62.0,34.0,,1.0,,,3.0,1.0136444336422081,19:34:36.068525
32,10000,buy,2020-08-11,,100.0,,,,,,1.0160499057953933,19:35:36.954285
33,25000,buy,2020-08-11,,100.0,,,,,,1.0161168289057405,19:35:37.825129
34,50000,buy,2020-08-11,,100.0,,,,,,1.0162296070284182,19:35:39.114960
35,100000,buy,2020-08-11,,100.0,,,,,,1.0164599279279973,19:35:39.900305
36,200000,buy,2020-08-11,10.0,90.0,,,,,,1.016924718801069,19:35:41.706211
37,500000,buy,2020-08-11,39.0,60.0,,1.0,,,,1.017795034771853,19:35:42.361263
38,1000000,buy,2020-08-11,48.0,49.0,,1.0,,,2.0,1.0189840165767776,19:35:43.678209
39,1500000,buy,2020-08-11,52.0,45.0,,1.0,,,2.0,1.0202258683119918,19:35:45.141294
40,10000,sell,2020-08-11,88.0,,,,,2.0,10.0,1.0167689810746492,19:35:46.491786
41,25000,sell,2020-08-11,95.0,,,,,1.0,4.0,1.016708624965843,19:35:47.770593
42,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166149149326666,19:35:48.447252
43,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164426611468038,19:35:49.122352
44,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161045505522754,19:35:50.458080
45,500000,sell,2020-08-11,76.0,20.0,,,,,4.0,1.0153349436255572,19:35:51.602397
46,1000000,sell,2020-08-11,65.0,31.0,,1.0,,,3.0,1.0144289954569163,19:35:52.898453
47,1500000,sell,2020-08-11,62.0,35.0,,1.0,,,2.0,1.013635718095421,19:35:53.607539
48,10000,buy,2020-08-11,,100.0,,,,,,1.0160499043234732,19:36:54.372293
49,25000,buy,2020-08-11,,100.0,,,,,,1.0161168274232069,19:36:55.105339
50,50000,buy,2020-08-11,,100.0,,,,,,1.0162296055279179,19:36:55.774132
51,100000,buy,2020-08-11,,100.0,,,,,,1.0164599263904905,19:36:57.134555
52,200000,buy,2020-08-11,10.0,90.0,,,,,,1.0169247173609595,19:36:58.477809
53,500000,buy,2020-08-11,39.0,60.0,,1.0,,,,1.017795033750355,19:36:59.728156
54,1000000,buy,2020-08-11,48.0,49.0,,1.0,,,2.0,1.0189833229858878,19:37:01.038555
55,1500000,buy,2020-08-11,52.0,45.0,,1.0,,,2.0,1.0202254046947736,19:37:03.477404
56,10000,sell,2020-08-11,88.0,,,,,2.0,10.0,1.0167689810746492,19:37:04.341453
57,25000,sell,2020-08-11,95.0,,,,,1.0,4.0,1.016708624965843,19:37:05.637739
58,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166149149326666,19:37:06.436680
59,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164426611468038,19:37:07.289619
60,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161045505522754,19:37:08.582680
61,500000,sell,2020-08-11,76.0,20.0,,,,,4.0,1.0153349434523813,19:37:09.402755
62,1000000,sell,2020-08-11,65.0,30.0,,1.0,,,4.0,1.0144360905505856,19:37:10.832071
63,1500000,sell,2020-08-11,62.0,34.0,,1.0,,,3.0,1.0136541041709792,19:37:11.837238
64,10000,buy,2020-08-11,,100.0,,,,,,1.0159369161751575,19:38:12.691072
65,25000,buy,2020-08-11,,100.0,,,,,,1.01600340185844,19:38:13.450421
66,50000,buy,2020-08-11,,100.0,,,,,,1.0161154429597634,19:38:14.688360
67,100000,buy,2020-08-11,,100.0,,,,,,1.0163442591972367,19:38:15.505382
68,200000,buy,2020-08-11,6.0,94.0,,,,,,1.0168155797163025,19:38:16.177160
69,500000,buy,2020-08-11,38.0,62.0,,,,,,1.0177209896404653,19:38:17.442275
70,1000000,buy,2020-08-11,48.0,49.0,,1.0,,,2.0,1.0189208652960446,19:38:18.215307
71,1500000,buy,2020-08-11,52.0,45.0,,1.0,,,2.0,1.0201654924412036,19:38:19.488306
72,10000,sell,2020-08-11,88.0,,,,,2.0,10.0,1.0167689571675171,19:38:20.153229
73,25000,sell,2020-08-11,95.0,,,,,1.0,4.0,1.0167085556286226,19:38:20.917718
74,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166147684905336,19:38:22.211092
75,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164423667314628,19:38:23.472230
76,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161039787972703,19:38:24.233300
77,500000,sell,2020-08-11,77.0,19.0,,,,,4.0,1.015312128340048,19:38:25.492329
78,1000000,sell,2020-08-11,66.0,29.0,,1.0,,,4.0,1.0144036654668358,19:38:26.190245
79,1500000,sell,2020-08-11,62.0,34.0,,1.0,,,3.0,1.0136188545130447,19:38:27.559230
80,10000,buy,2020-08-11,,100.0,,,,,,1.0158957096934031,19:39:28.506233
81,25000,buy,2020-08-11,,100.0,,,,,,1.0159620365283468,19:39:29.214254
82,50000,buy,2020-08-11,,100.0,,,,,,1.0160738099818722,19:39:29.954159
83,100000,buy,2020-08-11,,100.0,,,,,,1.0163020797889026,19:39:31.265232
84,200000,buy,2020-08-11,4.0,96.0,,,,,,1.0167753454535051,19:39:31.971762
85,500000,buy,2020-08-11,38.0,62.0,,,,,,1.0176989636087264,19:39:33.410294
86,1000000,buy,2020-08-11,47.0,50.0,,1.0,,,2.0,1.0189048404790204,19:39:35.258125
87,1500000,buy,2020-08-11,51.0,46.0,,1.0,,,2.0,1.020151136449324,19:39:35.933848
88,10000,sell,2020-08-11,88.0,,,,,2.0,10.0,1.0167817839180844,19:39:37.226500
89,25000,sell,2020-08-11,95.0,,,,,1.0,4.0,1.0167223765321707,19:39:38.502292
90,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166289806341762,19:39:39.258025
91,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164566348022137,19:39:40.606517
92,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161180755913146,19:39:41.988217
93,500000,sell,2020-08-11,78.0,18.0,,,,,4.0,1.015315577771544,19:39:43.143084
94,1000000,sell,2020-08-11,66.0,29.0,,1.0,,,4.0,1.0144015158282336,19:39:43.896420
95,1500000,sell,2020-08-11,62.0,34.0,,1.0,,,3.0,1.0136146799204366,19:39:44.620317
96,10000,buy,2020-08-11,,100.0,,,,,,1.015895708236275,19:40:45.375835
97,25000,buy,2020-08-11,,100.0,,,,,,1.015962033415933,19:40:46.758290
98,50000,buy,2020-08-11,,100.0,,,,,,1.016073806754801,19:40:48.059983
99,100000,buy,2020-08-11,,100.0,,,,,,1.0163020764821866,19:40:49.281920
100,200000,buy,2020-08-11,4.0,96.0,,,,,,1.0167755124397944,19:40:50.006664
101,500000,buy,2020-08-11,38.0,62.0,,,,,,1.0177006401518869,19:40:50.750707
102,1000000,buy,2020-08-11,48.0,50.0,,1.0,,,1.0,1.0189139794713682,19:40:51.503816
103,1500000,buy,2020-08-11,52.0,46.0,,1.0,,,1.0,1.0201798153202055,19:40:53.083490
104,10000,sell,2020-08-11,88.0,,,,,2.0,10.0,1.0167855214247778,19:40:53.859735
105,25000,sell,2020-08-11,95.0,,,,,1.0,4.0,1.0167263989989415,19:40:55.218651
106,50000,sell,2020-08-11,98.0,,,,,,2.0,1.016633108753923,19:40:56.444761
107,100000,sell,2020-08-11,99.0,,,,,,1.0,1.01646076277352,19:40:57.836790
108,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161221216958605,19:40:59.009552
109,500000,sell,2020-08-11,78.0,18.0,,,,,4.0,1.0153186451444092,19:40:59.710432
110,1000000,sell,2020-08-11,66.0,29.0,,1.0,,,4.0,1.0144039771797968,19:41:00.498194
111,1500000,sell,2020-08-11,62.0,34.0,,1.0,,,3.0,1.0136168750501144,19:41:01.904456
112,10000,buy,2020-08-11,,100.0,,,,,,1.0158528342338435,19:42:03.325274
113,25000,buy,2020-08-11,,100.0,,,,,,1.015918885862057,19:42:04.177476
114,50000,buy,2020-08-11,,100.0,,,,,,1.0160301938310923,19:42:04.910086
115,100000,buy,2020-08-11,,100.0,,,,,,1.0162575063505117,19:42:05.821630
116,200000,buy,2020-08-11,3.0,97.0,,,,,,1.0167306498770161,19:42:07.149024
117,500000,buy,2020-08-11,37.0,63.0,,,,,,1.0176697548626998,19:42:08.448833
118,1000000,buy,2020-08-11,45.0,49.0,,1.0,,,5.0,1.0188441733418487,19:42:09.806502
119,1500000,buy,2020-08-11,51.0,45.0,,1.0,,,3.0,1.0200741644694995,19:42:11.171840
120,10000,sell,2020-08-11,90.0,,,,,,10.0,1.0167683990741148,19:42:12.439612
121,25000,sell,2020-08-11,96.0,,,,,,4.0,1.0167193345535108,19:42:13.243625
122,50000,sell,2020-08-11,98.0,,,,,,2.0,1.016633108753923,19:42:14.515460
123,100000,sell,2020-08-11,99.0,,,,,,1.0,1.01646076277352,19:42:15.303997
124,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161221216958605,19:42:16.071721
125,500000,sell,2020-08-11,79.0,17.0,,,,,4.0,1.0153113156301843,19:42:17.463773
126,1000000,sell,2020-08-11,67.0,28.0,,1.0,,,4.0,1.0143777788602961,19:42:18.153539
127,1500000,sell,2020-08-11,63.0,33.0,,1.0,,,3.0,1.0135883911928127,19:42:19.570498
128,10000,buy,2020-08-11,,100.0,,,,,,1.015834508529751,19:43:20.331141
129,25000,buy,2020-08-11,,100.0,,,,,,1.015900563905921,19:43:21.698161
130,50000,buy,2020-08-11,,100.0,,,,,,1.0160118803683222,19:43:22.961384
131,100000,buy,2020-08-11,,100.0,,,,,,1.0162392165819,19:43:24.920211
132,200000,buy,2020-08-11,3.0,97.0,,,,,,1.016712118459265,19:43:26.305269
133,500000,buy,2020-08-11,37.0,63.0,,,,,,1.0176472694093013,19:43:27.483223
134,1000000,buy,2020-08-11,45.0,49.0,,1.0,,,5.0,1.0188236365787489,19:43:28.736117
135,1500000,buy,2020-08-11,51.0,45.0,,1.0,,,3.0,1.02004739081444,19:43:29.959115
136,10000,sell,2020-08-11,90.0,,,,,,10.0,1.0167427247331822,19:43:30.704195
137,25000,sell,2020-08-11,96.0,,,,,,4.0,1.0166920555999557,19:43:32.107048
138,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166054418453396,19:43:33.393999
139,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164331715896193,19:43:34.168217
140,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0160952153291327,19:43:34.901084
141,500000,sell,2020-08-11,79.0,17.0,,,,,4.0,1.0152877480924614,19:43:35.650335
142,1000000,sell,2020-08-11,66.0,29.0,,1.0,,,4.0,1.0143716662859383,19:43:36.477070
143,1500000,sell,2020-08-11,62.0,34.0,,1.0,,,3.0,1.0135847184565658,19:43:37.249270
144,10000,buy,2020-08-11,,100.0,,,,,,1.0161909681649615,19:44:37.961392
145,25000,buy,2020-08-11,,100.0,,,,,,1.0162592852386563,19:44:39.318258
146,50000,buy,2020-08-11,,100.0,,,,,,1.0163744265250385,19:44:40.664719
147,100000,buy,2020-08-11,,100.0,,,,,,1.016609628424189,19:44:41.493956
148,200000,buy,2020-08-11,15.0,85.0,,,,,,1.0170621984040749,19:44:42.869582
149,500000,buy,2020-08-11,41.0,58.0,,1.0,,,,1.0178928747682399,19:44:43.630145
150,1000000,buy,2020-08-11,48.0,46.0,,1.0,,,5.0,1.0190305848346302,19:44:44.857179
151,1500000,buy,2020-08-11,52.0,44.0,,1.0,,,3.0,1.0202657529831438,19:44:46.128177
152,10000,sell,2020-08-11,90.0,,,,,,10.0,1.0167457517971197,19:44:47.522697
153,25000,sell,2020-08-11,96.0,,,,,,4.0,1.016695274563399,19:44:48.655109
154,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166087111202868,19:44:49.453275
155,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164364407613322,19:44:50.403475
156,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0160984196923455,19:44:51.080473
157,500000,sell,2020-08-11,74.0,22.0,,,,,4.0,1.0153574493757846,19:44:52.370533
158,1000000,sell,2020-08-11,65.0,31.0,,1.0,,,3.0,1.0144558543158575,19:44:53.599291
159,1500000,sell,2020-08-11,62.0,35.0,,1.0,,,2.0,1.0136640886768709,19:44:54.343316
160,10000,buy,2020-08-11,,100.0,,,,,,1.0161909661609896,19:45:55.826809
161,25000,buy,2020-08-11,,100.0,,,,,,1.0162592832200992,19:45:56.540909
162,50000,buy,2020-08-11,,100.0,,,,,,1.0163744244817885,19:45:57.176448
163,100000,buy,2020-08-11,,100.0,,,,,,1.0166096263300628,19:45:58.560151
164,200000,buy,2020-08-11,13.0,87.0,,,,,,1.0170699410683646,19:45:59.823431
165,500000,buy,2020-08-11,41.0,58.0,,1.0,,,,1.0179165357358932,19:46:01.048387
166,1000000,buy,2020-08-11,47.0,47.0,,1.0,,,5.0,1.0190632400548993,19:46:01.937087
167,1500000,buy,2020-08-11,52.0,44.0,,1.0,,,3.0,1.0203013696124452,19:46:03.455403
168,10000,sell,2020-08-11,100.0,,,,,,,1.0167970586020971,19:46:04.660922
169,25000,sell,2020-08-11,96.0,,,,,,4.0,1.0167475446671292,19:46:06.229979
170,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166617306453976,19:46:07.027767
171,100000,sell,2020-08-11,99.0,,,,,,1.0,1.016489326972113,19:46:07.885402
172,200000,sell,2020-08-11,99.0,,,,,,1.0,1.01615001504205,19:46:08.774471
173,500000,sell,2020-08-11,75.0,21.0,,,,,4.0,1.0153945141105374,19:46:10.041638
174,1000000,sell,2020-08-11,64.0,31.0,,1.0,,,4.0,1.0144839322093375,19:46:11.405618
175,1500000,sell,2020-08-11,61.0,35.0,,1.0,,,3.0,1.0136991982830812,19:46:12.675778
176,10000,buy,2020-08-11,,100.0,,,,,,1.016345008831983,19:47:13.565656
177,25000,buy,2020-08-11,,100.0,,,,,,1.0164143043042757,19:47:14.866307
178,50000,buy,2020-08-11,,100.0,,,,,,1.0165311005519948,19:47:15.647136
179,100000,buy,2020-08-11,,100.0,,,,,,1.016769706340684,19:47:16.950710
180,200000,buy,2020-08-11,18.0,82.0,,,,,,1.0172089219060398,19:47:17.966298
181,500000,buy,2020-08-11,43.0,56.0,,1.0,,,,1.0180162329829863,19:47:19.413038
182,1000000,buy,2020-08-11,49.0,46.0,,1.0,,,4.0,1.0191580055386646,19:47:20.092180
183,1500000,buy,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0203917269634741,19:47:20.817235
184,10000,sell,2020-08-11,100.0,,,,,,,1.0167970586020971,19:47:22.045088
185,25000,sell,2020-08-11,100.0,,,,,,,1.0167441698145225,19:47:22.982145
186,50000,sell,2020-08-11,100.0,,,,,,,1.0166565579449005,19:47:23.678051
187,100000,sell,2020-08-11,100.0,,,,,,,1.0164833141812932,19:47:25.707148
188,200000,sell,2020-08-11,100.0,,,,,,,1.016144516965832,19:47:27.097074
189,500000,sell,2020-08-11,75.0,25.0,,,,,,1.015412729005589,19:47:28.381002
190,1000000,sell,2020-08-11,65.0,32.0,,1.0,,,2.0,1.0144867491071181,19:47:29.080320
191,1500000,sell,2020-08-11,62.0,36.0,,1.0,,,1.0,1.013693212336541,19:47:30.380854
192,10000,buy,2020-08-11,,100.0,,,,,,1.0163388023991895,19:48:31.264944
193,25000,buy,2020-08-11,,100.0,,,,,,1.0164080581044914,19:48:32.052238
194,50000,buy,2020-08-11,,100.0,,,,,,1.0165247870818948,19:48:33.386358
195,100000,buy,2020-08-11,,100.0,,,,,,1.0167632541615412,19:48:34.140116
196,200000,buy,2020-08-11,18.0,82.0,,,,,,1.0172032659693273,19:48:35.442331
197,500000,buy,2020-08-11,43.0,56.0,,1.0,,,,1.0180117867958414,19:48:36.671938
198,1000000,buy,2020-08-11,48.0,46.0,,1.0,,,5.0,1.0191431060647327,19:48:38.030050
199,1500000,buy,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0203873895830344,19:48:39.379149
200,10000,sell,2020-08-11,100.0,,,,,,,1.0167958904436702,19:48:40.610339
201,25000,sell,2020-08-11,100.0,,,,,,,1.0167430052419286,19:48:41.354100
202,50000,sell,2020-08-11,100.0,,,,,,,1.0166553993125944,19:48:42.607968
203,100000,sell,2020-08-11,100.0,,,,,,,1.016482167296228,19:48:43.422347
204,200000,sell,2020-08-11,100.0,,,,,,,1.016143393057294,19:48:44.846907
205,500000,sell,2020-08-11,74.0,25.0,,,,,1.0,1.0154112161192839,19:48:46.124273
206,1000000,sell,2020-08-11,64.0,32.0,,1.0,,,3.0,1.0145041046005863,19:48:47.354645
207,1500000,sell,2020-08-11,61.0,36.0,,1.0,,,2.0,1.0137181595663356,19:48:48.550262
208,10000,buy,2020-08-11,,100.0,,,,,,1.0163388015804504,19:49:49.824662
209,25000,buy,2020-08-11,,100.0,,,,,,1.0164080572797716,19:49:50.586573
210,50000,buy,2020-08-11,,100.0,,,,,,1.0165247862470483,19:49:52.074357
211,100000,buy,2020-08-11,,100.0,,,,,,1.0167632536373257,19:49:53.357153
212,200000,buy,2020-08-11,18.0,82.0,,,,,,1.0172032655253138,19:49:54.571129
213,500000,buy,2020-08-11,43.0,56.0,,1.0,,,,1.018011786473747,19:49:55.853803
214,1000000,buy,2020-08-11,50.0,47.0,,1.0,,,2.0,1.0191851077331873,19:49:57.322053
215,1500000,buy,2020-08-11,54.0,44.0,,1.0,,,1.0,1.0204729089970355,19:49:58.561029
216,10000,sell,2020-08-11,100.0,,,,,,,1.0167958904436702,19:49:59.476330
217,25000,sell,2020-08-11,96.0,,,,,,4.0,1.0167464264484332,19:50:00.314689
218,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166605949537222,19:50:01.137797
219,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164881913250066,19:50:02.314119
220,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161489019241987,19:50:03.926396
221,500000,sell,2020-08-11,74.0,25.0,,,,,1.0,1.01541824174996,19:50:05.548380
222,1000000,sell,2020-08-11,64.0,32.0,,1.0,,,3.0,1.0145125174928913,19:50:06.232748
223,1500000,sell,2020-08-11,61.0,35.0,,1.0,,,3.0,1.013736269804769,19:50:07.526664
224,10000,buy,2020-08-11,,100.0,,,,,,1.0163387993471793,19:51:08.533704
225,25000,buy,2020-08-11,,100.0,,,,,,1.0164080550301764,19:51:09.419443
226,50000,buy,2020-08-11,,100.0,,,,,,1.0165247839698137,19:51:10.718223
227,100000,buy,2020-08-11,,100.0,,,,,,1.0167632513031364,19:51:12.683197
228,200000,buy,2020-08-11,18.0,82.0,,,,,,1.0172032635482042,19:51:14.036232
229,500000,buy,2020-08-11,43.0,56.0,,1.0,,,,1.0180117850394748,19:51:15.268917
230,1000000,buy,2020-08-11,48.0,46.0,,1.0,,,5.0,1.0191485414550172,19:51:16.671307
231,1500000,buy,2020-08-11,52.0,43.0,,1.0,,1.0,3.0,1.0203862129868058,19:51:17.304338
232,10000,sell,2020-08-11,100.0,,,,,,,1.0167958904436702,19:51:18.061461
233,25000,sell,2020-08-11,96.0,,,,,,4.0,1.0167464264484332,19:51:18.815988
234,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166605949537222,19:51:20.166151
235,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164881913250066,19:51:21.462932
236,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161489019241987,19:51:22.396316
237,500000,sell,2020-08-11,74.0,25.0,,,,,1.0,1.0154182408402195,19:51:23.648952
238,1000000,sell,2020-08-11,64.0,32.0,,1.0,,,3.0,1.0145125164287847,19:51:24.268871
239,1500000,sell,2020-08-11,61.0,35.0,,1.0,,,3.0,1.0137362687403553,19:51:25.496961
240,10000,buy,2020-08-11,,100.0,,,,,,1.0163387964570616,19:52:26.299769
241,25000,buy,2020-08-11,,100.0,,,,,,1.0164080521189334,19:52:27.086685
242,50000,buy,2020-08-11,,100.0,,,,,,1.0165247810228022,19:52:28.379650
243,100000,buy,2020-08-11,,100.0,,,,,,1.016763248282419,19:52:29.199268
244,200000,buy,2020-08-11,18.0,82.0,,,,,,1.0172051071294783,19:52:30.537822
245,500000,buy,2020-08-11,43.0,56.0,,1.0,,,,1.0180164382896604,19:52:31.203193
246,1000000,buy,2020-08-11,48.0,46.0,,1.0,,,5.0,1.0191520936033258,19:52:32.889124
247,1500000,buy,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0203951045956392,19:52:34.132276
248,10000,sell,2020-08-11,100.0,,,,,,,1.0168060099957634,19:52:34.961551
249,25000,sell,2020-08-11,96.0,,,,,,4.0,1.0167560998497354,19:52:36.440516
250,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166703950632163,19:52:37.773507
251,100000,sell,2020-08-11,99.0,,,,,,1.0,1.016497942519086,19:52:38.962767
252,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0161583668070504,19:52:40.089312
253,500000,sell,2020-08-11,75.0,24.0,,,,,1.0,1.0154237090166294,19:52:41.841447
254,1000000,sell,2020-08-11,64.0,32.0,,1.0,,,3.0,1.014517061892405,19:52:43.252700
255,1500000,sell,2020-08-11,61.0,35.0,,1.0,,,3.0,1.0137404479411989,19:52:43.790566
256,10000,buy,2020-08-11,,100.0,,,,,,1.0163106620021822,19:53:44.537730
257,25000,buy,2020-08-11,,100.0,,,,,,1.016379797544439,19:53:45.850769
258,50000,buy,2020-08-11,,100.0,,,,,,1.016496324067455,19:53:47.091783
259,100000,buy,2020-08-11,,100.0,,,,,,1.0167343781885192,19:53:47.804738
260,200000,buy,2020-08-11,17.0,83.0,,,,,,1.0171807796841785,19:53:48.643752
261,500000,buy,2020-08-11,42.0,57.0,,1.0,,,,1.0179990021824057,19:53:49.329764
262,1000000,buy,2020-08-11,48.0,46.0,,1.0,,,5.0,1.019136994026186,19:53:50.638872
263,1500000,buy,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0203798262862844,19:53:51.880797
264,10000,sell,2020-08-11,100.0,,,,,,,1.0168060201141058,19:53:52.620703
265,25000,sell,2020-08-11,96.0,,,,,,4.0,1.0167561230671758,19:53:53.927823
266,50000,sell,2020-08-11,98.0,,,,,,2.0,1.0166704430892193,19:53:55.296749
267,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0164980390741056,19:53:56.526647
268,200000,sell,2020-08-11,99.0,,,,,,1.0,1.016158554311301,19:53:57.812781
269,500000,sell,2020-08-11,75.0,24.0,,,,,1.0,1.0154174643634684,19:53:58.602706
270,1000000,sell,2020-08-11,64.0,32.0,,1.0,,,3.0,1.0145091274016336,19:53:59.445670
271,1500000,sell,2020-08-11,61.0,36.0,,1.0,,,2.0,1.0137196185548243,19:54:00.207000
272,10000,buy,2020-08-11,,100.0,,,,,,1.016310659397533,19:55:00.987923
273,25000,buy,2020-08-11,,100.0,,,,,,1.0163797949207591,19:55:02.293070
274,50000,buy,2020-08-11,,100.0,,,,,,1.0164963214115526,19:55:03.995934
275,100000,buy,2020-08-11,,100.0,,,,,,1.0167343754662186,19:55:05.238524
276,200000,buy,2020-08-11,6.0,94.0,,,,,,1.0172250246322319,19:55:06.396914
277,500000,buy,2020-08-11,37.0,61.0,,1.0,,,1.0,1.0181552380876933,19:55:07.779015
278,1000000,buy,2020-08-11,46.0,48.0,,1.0,,,5.0,1.0193273206750115,19:55:08.412008
279,1500000,buy,2020-08-11,51.0,45.0,,1.0,,,3.0,1.0206015655115588,19:55:09.332871
280,10000,sell,2020-08-11,100.0,,,,,,,1.0171903227247672,19:55:10.037624
281,25000,sell,2020-08-11,100.0,,,,,,,1.017136670955101,19:55:11.363756
282,50000,sell,2020-08-11,100.0,,,,,,,1.0170477973789513,19:55:12.615753
283,100000,sell,2020-08-11,99.0,,,,,,1.0,1.0168742409727618,19:55:13.335843
284,200000,sell,2020-08-11,99.0,,,,,,1.0,1.0165301922781427,19:55:14.617144
285,500000,sell,2020-08-11,80.0,19.0,,,,,1.0,1.0157015537216183,19:55:15.292448
286,1000000,sell,2020-08-11,66.0,29.0,,1.0,,,4.0,1.0147485697539,19:55:16.031447
287,1500000,sell,2020-08-11,63.0,33.0,,1.0,,,3.0,1.013952342330038,19:55:17.238402
288,10000,buy,2020-08-11,,100.0,,,,,,1.016310659397533,19:56:18.725732
289,25000,buy,2020-08-11,,100.0,,,,,,1.0163797949207591,19:56:20.103839
290,50000,buy,2020-08-11,,100.0,,,,,,1.0164963214115526,19:56:20.851062
291,100000,buy,2020-08-11,,100.0,,,,,,1.0167343754662186,19:56:21.864236
292,200000,buy,2020-08-11,6.0,94.0,,,,,,1.0172250246322319,19:56:23.202855
293,500000,buy,2020-08-11,37.0,61.0,,1.0,,,1.0,1.0181552380876933,19:56:24.418031
294,1000000,buy,2020-08-11,46.0,48.0,,1.0,,,5.0,1.0193273206750115,19:56:25.157974
