,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
588,200000,sell,2020-08-09,34.0,65.0,,,,,1.0,1.016394379712472,17:51:27.132791
589,500000,sell,2020-08-09,43.0,56.0,,,,,1.0,1.0158662841720323,17:51:28.448505
590,1000000,sell,2020-08-09,45.0,51.0,,,,,4.0,1.015103967068605,17:51:29.805886
591,1500000,sell,2020-08-09,43.0,48.0,,6.0,,,3.0,1.0144337145426894,17:51:30.927260
592,10000,buy,2020-08-09,100.0,,,,,,,1.0173098082995005,17:52:31.763683
593,25000,buy,2020-08-09,100.0,,,,,,,1.0173607721530769,17:52:32.752728
594,50000,buy,2020-08-09,100.0,,,,,,,1.0174462298232698,17:52:33.605529
595,100000,buy,2020-08-09,87.0,13.0,,,,,,1.017607506637554,17:52:35.095248
596,200000,buy,2020-08-09,69.0,31.0,,,,,,1.0178333086509284,17:52:36.458863
597,500000,buy,2020-08-09,56.0,39.0,,5.0,,,,1.0184025626682258,17:52:37.218899
598,1000000,buy,2020-08-09,53.0,42.0,,3.0,,,2.0,1.0193445359607272,17:52:38.796190
599,1500000,buy,2020-08-09,52.0,43.0,,2.0,,,3.0,1.0203751155674794,17:52:40.056557
600,10000,sell,2020-08-09,,100.0,,,,,,1.0169339029969398,17:52:41.380781
601,25000,sell,2020-08-09,,100.0,,,,,,1.016878767308796,17:52:42.068053
602,50000,sell,2020-08-09,,98.0,,,,,2.0,1.0167903275608414,17:52:42.830184
603,100000,sell,2020-08-09,15.0,84.0,,,,,1.0,1.0166278781090503,17:52:44.378490
604,200000,sell,2020-08-09,33.0,67.0,,,,,,1.0164057244372307,17:52:45.013186
605,500000,sell,2020-08-09,43.0,56.0,,,,,1.0,1.0158794295536167,17:52:45.761449
606,1000000,sell,2020-08-09,44.0,52.0,,,,,4.0,1.0151138928564827,17:52:47.017627
607,1500000,sell,2020-08-09,43.0,48.0,,6.0,,,3.0,1.0144390516977293,17:52:48.684610
608,10000,buy,2020-08-09,100.0,,,,,,,1.0173098082995005,17:53:49.749603
609,25000,buy,2020-08-09,100.0,,,,,,,1.0173607721530769,17:53:51.097264
610,50000,buy,2020-08-09,100.0,,,,,,,1.0174462298232698,17:53:52.366566
611,100000,buy,2020-08-09,87.0,13.0,,,,,,1.0176075062038414,17:53:53.031011
612,200000,buy,2020-08-09,69.0,31.0,,,,,,1.017833307599313,17:53:53.914974
613,500000,buy,2020-08-09,56.0,39.0,,5.0,,,,1.018402561282879,17:53:54.910846
614,1000000,buy,2020-08-09,53.0,42.0,,3.0,,,2.0,1.0193445343428715,17:53:56.215135
615,1500000,buy,2020-08-09,52.0,42.0,,2.0,,1.0,3.0,1.0204271373170397,17:53:56.971214
616,10000,sell,2020-08-09,,90.0,,,,,10.0,1.0171087374213847,17:53:58.277201
617,25000,sell,2020-08-09,,96.0,,,,,4.0,1.017026342733018,17:53:58.994900
618,50000,sell,2020-08-09,,96.0,,,,,4.0,1.016925466599944,17:54:00.317056
619,100000,sell,2020-08-09,6.0,92.0,,,,,2.0,1.0167453689975838,17:54:01.617391
620,200000,sell,2020-08-09,28.0,71.0,,,,,1.0,1.016498146061351,17:54:02.971221
621,500000,sell,2020-08-09,41.0,58.0,,,,,1.0,1.0159493465593281,17:54:03.814731
622,1000000,sell,2020-08-09,44.0,52.0,,,,,4.0,1.0151724854389141,17:54:04.759121
623,1500000,sell,2020-08-09,42.0,49.0,,6.0,,,3.0,1.0144949526024354,17:54:06.137247
624,10000,buy,2020-08-09,100.0,,,,,,,1.0173098082995005,17:55:07.732181
625,25000,buy,2020-08-09,100.0,,,,,,,1.0173607721530769,17:55:09.440382
626,50000,buy,2020-08-09,100.0,,,,,,,1.0174462298232698,17:55:10.442908
627,100000,buy,2020-08-09,96.0,4.0,,,,,,1.0176179007764234,17:55:11.705472
628,200000,buy,2020-08-09,74.0,26.0,,,,,,1.0178692933997495,17:55:12.671395
629,500000,buy,2020-08-09,58.0,37.0,,5.0,,,,1.018452608094305,17:55:13.656779
630,1000000,buy,2020-08-09,54.0,41.0,,3.0,,,2.0,1.0194038281240763,17:55:14.986971
631,1500000,buy,2020-08-09,52.0,43.0,,2.0,,,3.0,1.0204409664752097,17:55:15.726882
632,10000,sell,2020-08-09,,90.0,,,,,10.0,1.0171087357386241,17:55:17.390642
633,25000,sell,2020-08-09,,96.0,,,,,4.0,1.0170263409473275,17:55:18.778922
634,50000,sell,2020-08-09,,96.0,,,,,4.0,1.016925464828892,17:55:19.547050
635,100000,sell,2020-08-09,6.0,92.0,,,,,2.0,1.0167453673255413,17:55:20.459330
636,200000,sell,2020-08-09,28.0,71.0,,,,,1.0,1.0164981447924926,17:55:22.017093
637,500000,sell,2020-08-09,41.0,58.0,,,,,1.0,1.0159493445617345,17:55:23.501923
638,1000000,sell,2020-08-09,44.0,52.0,,,,,4.0,1.0151724837730642,17:55:24.345577
639,1500000,sell,2020-08-09,42.0,49.0,,6.0,,,3.0,1.0144949511306702,17:55:25.258174
640,10000,buy,2020-08-09,100.0,,,,,,,1.0173098082995005,17:56:26.654086
641,25000,buy,2020-08-09,100.0,,,,,,,1.0173607721530769,17:56:27.670396
642,50000,buy,2020-08-09,100.0,,,,,,,1.0174462298232698,17:56:28.433500
643,100000,buy,2020-08-09,96.0,4.0,,,,,,1.0176179006418924,17:56:29.681338
644,200000,buy,2020-08-09,74.0,26.0,,,,,,1.017869292510845,17:56:30.585024
645,500000,buy,2020-08-09,59.0,36.0,,5.0,,,,1.0184999396953023,17:56:31.305177
646,1000000,buy,2020-08-09,54.0,41.0,,3.0,,,2.0,1.019459729593598,17:56:32.672037
647,1500000,buy,2020-08-09,53.0,42.0,,2.0,,,3.0,1.0205014843834213,17:56:33.953231
648,10000,sell,2020-08-09,,90.0,,,,,10.0,1.017220973012343,17:56:34.802970
649,25000,sell,2020-08-09,,96.0,,,,,4.0,1.0171456841612665,17:56:35.595189
650,50000,sell,2020-08-09,,98.0,,,,,2.0,1.0170465120811703,17:56:36.906444
651,100000,sell,2020-08-09,,98.0,,,,,2.0,1.0168630814348183,17:56:37.792194
652,200000,sell,2020-08-09,24.0,75.0,,,,,1.0,1.0165866137596522,17:56:39.099153
653,500000,sell,2020-08-09,39.0,60.0,,,,,1.0,1.01601793268782,17:56:39.843253
654,1000000,sell,2020-08-09,44.0,55.0,,,,,1.0,1.015211371387225,17:56:40.655738
655,1500000,sell,2020-08-09,43.0,51.0,,6.0,,,,1.014501822739195,17:56:41.908195
656,10000,buy,2020-08-09,34.0,,,,,66.0,,1.0159689428875691,17:57:42.613320
657,25000,buy,2020-08-09,73.0,,,,,27.0,,1.0167968459585315,17:57:43.625374
658,50000,buy,2020-08-09,86.0,,,,,14.0,,1.0171405921666912,17:57:45.015015
659,100000,buy,2020-08-09,92.0,,,,,8.0,,1.017441406689929,17:57:46.305137
660,200000,buy,2020-08-09,76.0,20.0,,,,4.0,,1.0177945655201939,17:57:47.034330
661,500000,buy,2020-08-09,58.0,35.0,,5.0,,2.0,,1.0184383826170784,17:57:48.440819
662,1000000,buy,2020-08-09,54.0,40.0,,3.0,,1.0,2.0,1.0194084484761838,17:57:49.222478
663,1500000,buy,2020-08-09,52.0,42.0,,2.0,,1.0,3.0,1.0204427133101774,17:57:50.488121
664,10000,sell,2020-08-09,,90.0,,,,,10.0,1.017220970567311,17:57:51.195152
665,25000,sell,2020-08-09,,96.0,,,,,4.0,1.0171456815666748,17:57:52.483714
666,50000,sell,2020-08-09,,98.0,,,,,2.0,1.0170465094551295,17:57:53.250750
667,100000,sell,2020-08-09,,98.0,,,,,2.0,1.016863078852141,17:57:54.552247
668,200000,sell,2020-08-09,24.0,75.0,,,,,1.0,1.0165866118173223,17:57:55.485369
669,500000,sell,2020-08-09,39.0,60.0,,,,,1.0,1.016018003718536,17:57:56.245204
670,1000000,sell,2020-08-09,44.0,54.0,,,,,2.0,1.0152252683593666,17:57:57.388769
671,1500000,sell,2020-08-09,42.0,50.0,,5.0,,,3.0,1.0145414373907786,17:57:58.673847
672,10000,buy,2020-08-10,,100.0,,,,,,1.0161465032646635,09:06:43.024944
673,25000,buy,2020-08-10,2.0,98.0,,,,,,1.0161990879788536,09:06:43.955334
674,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618354196558,09:06:44.604006
675,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551760006777,09:06:45.926926
676,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277401457846,09:06:47.458929
677,500000,buy,2020-08-10,52.0,48.0,,,,,,1.0170507928579136,09:06:48.233957
678,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179578818888715,09:06:49.608053
679,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.018908865159033,09:06:50.964899
680,10000,sell,2020-08-10,100.0,,,,,,,1.0154366487226523,09:06:51.949703
681,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:06:53.218781
682,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.0153605620639088,09:06:54.616940
683,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555164850134,09:06:55.401904
684,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150829129715868,09:06:56.144793
685,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137906711539,09:06:57.445230
686,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.013912287985128,09:06:58.697761
687,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.01333004899539,09:07:00.298742
688,10000,buy,2020-08-10,,100.0,,,,,,1.016146502001887,09:07:42.081983
689,25000,buy,2020-08-10,2.0,98.0,,,,,,1.01619908673401,09:07:43.470783
690,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618345007373,09:07:44.710773
691,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551752405335,09:07:46.283791
692,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277394495662,09:07:47.019980
693,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050792190733,09:07:48.317581
694,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179573856640975,09:07:49.097114
695,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189081951886714,09:07:49.875681
696,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:07:50.678359
697,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:07:52.194592
698,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.015360561915653,09:07:53.703170
699,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555162300028,09:07:54.436244
700,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.015082912668374,09:07:55.908730
701,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.014613790355812,09:07:56.607594
702,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139125402972933,09:07:57.500797
703,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133427885871396,09:07:58.865220
704,10000,buy,2020-08-10,,100.0,,,,,,1.016146502001887,09:08:01.671641
705,25000,buy,2020-08-10,2.0,98.0,,,,,,1.01619908673401,09:08:02.760931
706,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618345007373,09:08:03.790819
707,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551752405335,09:08:05.195386
708,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277394495662,09:08:06.725355
709,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050792190733,09:08:07.692934
710,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179573856640975,09:08:09.253625
711,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189081951886714,09:08:10.183971
712,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:08:11.497579
713,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:08:13.574022
714,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.0153605618600572,09:08:14.360661
715,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555161343737,09:08:15.699233
716,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150829125546692,09:08:17.135772
717,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137902375585,09:08:17.884531
718,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139125401927906,09:08:19.203109
719,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133427884922108,09:08:20.541680
720,10000,buy,2020-08-10,,100.0,,,,,,1.0161465010343054,09:08:59.517690
721,25000,buy,2020-08-10,2.0,98.0,,,,,,1.016199085780169,09:09:00.788282
722,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618337966307,09:09:02.211227
723,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551746580852,09:09:03.802111
724,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277389161005,09:09:05.152131
725,500000,buy,2020-08-10,52.0,48.0,,,,,,1.0170507916795168,09:09:06.199132
726,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179573851385433,09:09:07.541366
727,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189081946225071,09:09:08.499532
728,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:09:09.436699
729,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:09:10.228834
730,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.015360561733422,09:09:10.975708
731,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.015255515916552,09:09:12.460661
732,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.015082912295675,09:09:13.740468
733,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137899682042,09:09:14.779135
734,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139105004911333,09:09:15.857836
735,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.013335674324413,09:09:16.733860
736,10000,buy,2020-08-10,,100.0,,,,,,1.0161465010343054,09:09:21.983926
737,25000,buy,2020-08-10,2.0,98.0,,,,,,1.016199085780169,09:09:22.707954
738,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618337966307,09:09:23.748873
739,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551746580852,09:09:25.070072
740,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277389161005,09:09:26.457123
741,500000,buy,2020-08-10,52.0,48.0,,,,,,1.0170507916795168,09:09:27.766847
742,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179573851385433,09:09:28.450943
743,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189081946225071,09:09:29.211932
744,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:09:30.619071
745,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:09:31.399949
746,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.015360561733422,09:09:32.858512
747,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.015255515916552,09:09:33.559545
748,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.015082912295675,09:09:34.757555
749,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137899682042,09:09:36.215022
750,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139105004911333,09:09:36.890925
751,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.013335674324413,09:09:37.625614
752,10000,buy,2020-08-10,,100.0,,,,,,1.0161464998043943,09:10:18.311749
753,25000,buy,2020-08-10,2.0,98.0,,,,,,1.016199084567724,09:10:18.967930
754,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618329016282,09:10:19.652807
755,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551739177243,09:10:21.077783
756,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277382380014,09:10:21.853668
757,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050790587845,09:10:23.257511
758,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179573840162497,09:10:24.575528
759,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189104027751783,09:10:25.236653
760,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:10:27.047628
761,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:10:27.758924
762,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.0153605613442798,09:10:29.052724
763,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555152471991,09:10:29.850550
764,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150829114998023,09:10:30.548505
765,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137891404963,09:10:31.959673
766,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.013912026491094,09:10:33.458046
767,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133423884332355,09:10:34.316113
768,10000,buy,2020-08-10,,100.0,,,,,,1.0161464988041193,09:10:38.392423
769,25000,buy,2020-08-10,2.0,98.0,,,,,,1.0161990835816535,09:10:39.726706
770,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618321737305,09:10:41.047815
771,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551733155956,09:10:42.594812
772,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277376865094,09:10:43.952024
773,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050790501207,09:10:44.696217
774,1000000,buy,2020-08-10,52.0,45.0,,3.0,,,,1.017960902675265,09:10:46.045299
775,1500000,buy,2020-08-10,53.0,45.0,,2.0,,,,1.0189507502368538,09:10:46.794057
776,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:10:47.511808
777,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:10:48.187804
778,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.0153605613133962,09:10:49.614692
779,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555151940776,09:10:50.887550
780,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150829114366398,09:10:52.280645
781,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137890748073,09:10:53.431635
782,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139120264330435,09:10:54.592769
783,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133423883805035,09:10:55.398683
784,10000,buy,2020-08-10,,100.0,,,,,,1.0161464979186303,09:11:35.736564
785,25000,buy,2020-08-10,2.0,98.0,,,,,,1.016199082708739,09:11:37.014851
786,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618315293621,09:11:37.704840
787,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551727825635,09:11:38.905555
788,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277371983035,09:11:40.164703
789,500000,buy,2020-08-10,52.0,48.0,,,,,,1.0170507900333616,09:11:41.727720
790,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179577596890368,09:11:42.633130
791,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189078510456056,09:11:44.131368
792,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:11:45.401017
793,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:11:46.174029
794,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.0153605611466263,09:11:47.449047
795,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555149072213,09:11:48.442296
796,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150829110955624,09:11:49.099141
797,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137886872548,09:11:50.411194
798,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.013912026090558,09:11:51.745015
799,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.013342388069396,09:11:52.509111
800,10000,buy,2020-08-10,,100.0,,,,,,1.0161464978366697,09:11:56.769352
801,25000,buy,2020-08-10,2.0,98.0,,,,,,1.0161990826279421,09:11:57.530679
802,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618314697196,09:11:58.400553
803,100000,buy,2020-08-10,41.0,59.0,,,,,,1.016355172733226,09:11:59.852623
804,200000,buy,2020-08-10,47.0,53.0,,,,,,1.016527737153115,09:12:01.123869
805,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050789972736,09:12:01.865025
806,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179577594575346,09:12:02.743041
807,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189078507962108,09:12:04.583838
808,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:12:05.615692
809,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:12:06.295712
810,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.015360561035486,09:12:07.762946
811,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555147160525,09:12:08.628763
812,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150829108682597,09:12:10.053646
813,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146137884836948,09:12:11.376804
814,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139120259106715,09:12:11.907199
815,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133423879059922,09:12:13.282863
816,10000,buy,2020-08-10,,100.0,,,,,,1.0161464972793386,09:12:53.957029
817,25000,buy,2020-08-10,2.0,98.0,,,,,,1.0161990820785252,09:12:54.808358
818,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618310641505,09:12:56.132799
819,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551723977322,09:12:56.952323
820,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277368458339,09:12:58.142299
821,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050789695589,09:12:59.429977
822,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179577593417837,09:13:00.076479
823,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189078506715135,09:13:00.777620
824,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:13:02.115644
825,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:13:02.864980
826,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.0153605610262244,09:13:04.006728
827,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555147001217,09:13:05.464758
828,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.015082910849318,09:13:06.477836
829,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146104206694277,09:13:07.815583
830,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139074012290488,09:13:09.178614
831,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133336160757054,09:13:10.844489
832,10000,buy,2020-08-10,,100.0,,,,,,1.016146497049849,09:13:14.624278
833,25000,buy,2020-08-10,2.0,98.0,,,,,,1.0161990818522944,09:13:16.098805
834,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618308971514,09:13:17.546340
835,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551722595874,09:13:18.229123
836,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277367193062,09:13:19.643668
837,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050789574337,09:13:20.469402
838,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179577592171285,09:13:21.625033
839,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189078505372238,09:13:22.175855
840,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:13:23.538418
841,25000,sell,2020-08-10,94.0,,,,,,6.0,1.0154475975847068,09:13:25.039938
842,50000,sell,2020-08-10,77.0,19.0,,,,,4.0,1.0153605609830034,09:13:26.647422
843,100000,sell,2020-08-10,65.0,33.0,,,,,2.0,1.0152555146257782,09:13:27.920014
844,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150829107609227,09:13:29.156619
845,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146125467720652,09:13:30.426212
846,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139113289684958,09:13:31.743788
847,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133385162505253,09:13:33.001385
848,10000,buy,2020-08-10,,100.0,,,,,,1.016146497049849,09:14:11.686732
849,25000,buy,2020-08-10,2.0,98.0,,,,,,1.0161990818522944,09:14:13.007660
850,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618308971514,09:14:14.503552
851,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551722595874,09:14:15.837732
852,200000,buy,2020-08-10,47.0,53.0,,,,,,1.0165277367193062,09:14:16.421837
853,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050789574337,09:14:17.635585
854,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179577592171285,09:14:18.946953
855,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189078505372238,09:14:20.267268
856,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:14:21.564253
857,25000,sell,2020-08-10,96.0,,,,,,4.0,1.0154475785643684,09:14:22.920801
858,50000,sell,2020-08-10,78.0,20.0,,,,,2.0,1.0153587140652718,09:14:23.745769
859,100000,sell,2020-08-10,66.0,33.0,,,,,1.0,1.015252972168936,09:14:25.069646
860,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150799023532482,09:14:26.296635
861,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.014609100047229,09:14:27.650941
862,1000000,sell,2020-08-10,50.0,42.0,,7.0,,,1.0,1.0139085720552088,09:14:28.424148
863,1500000,sell,2020-08-10,47.0,41.0,,11.0,,,1.0,1.0133333459534952,09:14:29.700744
864,10000,buy,2020-08-10,,100.0,,,,,,1.0161464950172299,09:14:33.774715
865,25000,buy,2020-08-10,2.0,98.0,,,,,,1.016199079848538,09:14:35.115741
866,50000,buy,2020-08-10,28.0,72.0,,,,,,1.0162618294180172,09:14:35.984779
867,100000,buy,2020-08-10,41.0,59.0,,,,,,1.0163551710360215,09:14:37.289552
868,200000,buy,2020-08-10,47.0,53.0,,,,,,1.016527735598634,09:14:37.967517
869,500000,buy,2020-08-10,52.0,48.0,,,,,,1.017050788500393,09:14:39.196545
870,1000000,buy,2020-08-10,51.0,45.0,,3.0,,,1.0,1.0179577581130421,09:14:39.927000
871,1500000,buy,2020-08-10,52.0,44.0,,2.0,,,2.0,1.0189078493478032,09:14:41.069516
872,10000,sell,2020-08-10,90.0,,,,,,10.0,1.0155701702257924,09:14:41.983572
873,25000,sell,2020-08-10,96.0,,,,,,4.0,1.0154475785643684,09:14:43.318701
874,50000,sell,2020-08-10,78.0,20.0,,,,,2.0,1.015358713997042,09:14:44.796524
875,100000,sell,2020-08-10,66.0,33.0,,,,,1.0,1.0152529719512162,09:14:45.542744
876,200000,sell,2020-08-10,59.0,40.0,,,,,1.0,1.0150799022017134,09:14:46.761700
877,500000,sell,2020-08-10,55.0,44.0,,,,,1.0,1.0146090998633686,09:14:48.362549
