,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
784,10000,buy,2020-08-10,99.0,,,,,1.0,,1.018115018617306,16:26:40.171526
785,25000,buy,2020-08-10,100.0,,,,,,,1.0181759289422045,16:26:40.987484
786,50000,buy,2020-08-10,100.0,,,,,,,1.0182699995976303,16:26:42.553186
787,100000,buy,2020-08-10,100.0,,,,,,,1.0184604005850972,16:26:43.932628
788,200000,buy,2020-08-10,80.0,15.0,,,,1.0,4.0,1.018791266994703,16:26:44.694042
789,500000,buy,2020-08-10,64.0,32.0,,,,1.0,3.0,1.0195135702685076,16:26:45.412117
790,1000000,buy,2020-08-10,59.0,38.0,,,,1.0,2.0,1.020700665579532,16:26:46.734962
791,1500000,buy,2020-08-10,58.0,40.0,,,,1.0,1.0,1.022044449714532,16:26:47.567875
792,10000,sell,2020-08-10,,100.0,,,,,,1.0181657547164744,16:26:48.843974
793,25000,sell,2020-08-10,,100.0,,,,,,1.0180934775922297,16:26:49.535812
794,50000,sell,2020-08-10,,100.0,,,,,,1.0179742481031353,16:26:50.749246
795,100000,sell,2020-08-10,,100.0,,,,,,1.0177403054595402,16:26:51.940599
796,200000,sell,2020-08-10,27.0,73.0,,,,,,1.01740486459947,16:26:53.286216
797,500000,sell,2020-08-10,42.0,57.0,,,,,1.0,1.0167387951400064,16:26:54.649663
798,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.015834710281032,16:26:55.868848
799,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.015025032761231,16:26:56.820059
800,10000,buy,2020-08-10,95.0,,,,,5.0,,1.0181118325258691,16:27:16.099805
801,25000,buy,2020-08-10,97.0,,,,,3.0,,1.0181699660418757,16:27:17.178674
802,50000,buy,2020-08-10,98.0,,,,,2.0,,1.018263718005126,16:27:17.913027
803,100000,buy,2020-08-10,98.0,,,,,2.0,,1.018452328783824,16:27:18.753142
804,200000,buy,2020-08-10,80.0,15.0,,,,1.0,4.0,1.0187828838802224,16:27:19.927091
805,500000,buy,2020-08-10,64.0,32.0,,,,1.0,3.0,1.0195051880797472,16:27:21.205008
806,1000000,buy,2020-08-10,59.0,38.0,,,,1.0,2.0,1.020700664750272,16:27:22.418802
807,1500000,buy,2020-08-10,58.0,40.0,,,,1.0,1.0,1.0220444487390772,16:27:23.593633
808,10000,sell,2020-08-10,,100.0,,,,,,1.018165752895632,16:27:24.926612
809,25000,sell,2020-08-10,,100.0,,,,,,1.018093475783674,16:27:26.071388
810,50000,sell,2020-08-10,,100.0,,,,,,1.0179742463147594,16:27:27.217379
811,100000,sell,2020-08-10,,100.0,,,,,,1.0177403037104367,16:27:27.822078
812,200000,sell,2020-08-10,27.0,73.0,,,,,,1.0174048633481025,16:27:28.613933
813,500000,sell,2020-08-10,42.0,57.0,,,,,1.0,1.0167387942192416,16:27:29.520157
814,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158347095411016,16:27:30.175870
815,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.0150250321086582,16:27:30.834537
816,10000,buy,2020-08-10,87.0,,,,,13.0,,1.0180699358234726,16:28:24.317960
817,25000,buy,2020-08-10,94.0,,,,,6.0,,1.0181514139460865,16:28:25.667526
818,50000,buy,2020-08-10,96.0,,,,,4.0,,1.0182530694413325,16:28:26.783169
819,100000,buy,2020-08-10,97.0,,,,,3.0,,1.0184458256478446,16:28:27.564918
820,200000,buy,2020-08-10,79.0,15.0,,,,2.0,4.0,1.0187786802502334,16:28:28.334672
821,500000,buy,2020-08-10,64.0,33.0,,,,1.0,2.0,1.019503275995935,16:28:29.402330
822,1000000,buy,2020-08-10,59.0,38.0,,,,1.0,2.0,1.0207039509234268,16:28:30.589949
823,1500000,buy,2020-08-10,58.0,40.0,,,,1.0,1.0,1.0220418957674606,16:28:31.414684
824,10000,sell,2020-08-10,,100.0,,,,,,1.018165751169424,16:28:32.212428
825,25000,sell,2020-08-10,,100.0,,,,,,1.0180934740691103,16:28:33.013171
826,50000,sell,2020-08-10,,100.0,,,,,,1.0179742446193207,16:28:33.677959
827,100000,sell,2020-08-10,,100.0,,,,,,1.0177403020522184,16:28:34.404725
828,200000,sell,2020-08-10,27.0,73.0,,,,,,1.0174057206856477,16:28:35.663322
829,500000,sell,2020-08-10,43.0,56.0,,,,,1.0,1.016740147745548,16:28:36.391088
830,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158361564949339,16:28:37.043879
831,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.0150265055539325,16:28:38.186513
832,10000,buy,2020-08-10,87.0,,,,,13.0,,1.0180699358234726,16:28:56.531078
833,25000,buy,2020-08-10,94.0,,,,,6.0,,1.0181514139460865,16:28:57.716351
834,50000,buy,2020-08-10,96.0,,,,,4.0,,1.0182530694413325,16:28:59.143135
835,100000,buy,2020-08-10,97.0,,,,,3.0,,1.0184458256478446,16:29:00.522510
836,200000,buy,2020-08-10,79.0,15.0,,,,2.0,4.0,1.0187786802502334,16:29:01.833703
837,500000,buy,2020-08-10,64.0,32.0,,,,1.0,3.0,1.0194993917751156,16:29:03.224040
838,1000000,buy,2020-08-10,59.0,38.0,,,,1.0,2.0,1.0206949632812008,16:29:04.019784
839,1500000,buy,2020-08-10,58.0,40.0,,,,1.0,1.0,1.0220405443729088,16:29:05.462562
840,10000,sell,2020-08-10,,100.0,,,,,,1.018165751169424,16:29:06.320597
841,25000,sell,2020-08-10,,100.0,,,,,,1.0180934740691103,16:29:07.141581
842,50000,sell,2020-08-10,,100.0,,,,,,1.0179742446193207,16:29:08.557591
843,100000,sell,2020-08-10,,100.0,,,,,,1.0177403020522184,16:29:09.439532
844,200000,sell,2020-08-10,27.0,73.0,,,,,,1.0174057206856477,16:29:10.915641
845,500000,sell,2020-08-10,43.0,56.0,,,,,1.0,1.016738587545548,16:29:12.241247
846,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158341070049337,16:29:13.283276
847,1500000,sell,2020-08-10,47.0,49.0,,2.0,,,2.0,1.0150102742227458,16:29:14.557879
848,10000,buy,2020-08-10,67.0,,,,,33.0,,1.0177927748697668,16:30:05.443272
849,25000,buy,2020-08-10,86.0,,,,,14.0,,1.018031527508238,16:30:06.733864
850,50000,buy,2020-08-10,92.0,,,,,8.0,,1.0181855536378241,16:30:07.847503
851,100000,buy,2020-08-10,96.0,,,,,4.0,,1.018404363491743,16:30:09.316032
852,200000,buy,2020-08-10,79.0,14.0,,,,3.0,4.0,1.0187529366307375,16:30:10.308982
853,500000,buy,2020-08-10,64.0,32.0,,,,2.0,2.0,1.0194951949191182,16:30:11.466959
854,1000000,buy,2020-08-10,60.0,38.0,,,,1.0,1.0,1.0207108372783416,16:30:12.304378
855,1500000,buy,2020-08-10,59.0,40.0,,,,1.0,,1.022094962973027,16:30:13.823195
856,10000,sell,2020-08-10,,100.0,,,,,,1.018165746821938,16:30:14.697679
857,25000,sell,2020-08-10,,100.0,,,,,,1.0180934697509523,16:30:15.912959
858,50000,sell,2020-08-10,,100.0,,,,,,1.0179742403493293,16:30:16.575726
859,100000,sell,2020-08-10,,100.0,,,,,,1.017740297875967,16:30:17.924053
860,200000,sell,2020-08-10,27.0,73.0,,,,,,1.0174057176977982,16:30:19.089015
861,500000,sell,2020-08-10,43.0,56.0,,,,,1.0,1.0167367160110639,16:30:20.516539
862,1000000,sell,2020-08-10,48.0,52.0,,,,,,1.0157948558170797,16:30:21.434593
863,1500000,sell,2020-08-10,48.0,50.0,,2.0,,,,1.0149598314105501,16:30:22.719063
864,10000,buy,2020-08-10,68.0,,,,2.0,30.0,,1.0178506803994358,16:30:40.955411
865,25000,buy,2020-08-10,86.0,,,,1.0,13.0,,1.018055688979421,16:30:41.587021
866,50000,buy,2020-08-10,92.0,,,,1.0,7.0,,1.01820195725461,16:30:42.619638
867,100000,buy,2020-08-10,96.0,,,,,4.0,,1.0184134309495987,16:30:43.982450
868,200000,buy,2020-08-10,79.0,15.0,,,,2.0,4.0,1.0187595154562321,16:30:44.787086
869,500000,buy,2020-08-10,64.0,33.0,,,,1.0,2.0,1.0194936833780328,16:30:45.579063
870,1000000,buy,2020-08-10,59.0,38.0,,,,1.0,2.0,1.0206934018220046,16:30:46.836381
871,1500000,buy,2020-08-10,58.0,40.0,,,,1.0,1.0,1.0220340208914018,16:30:48.047069
872,10000,sell,2020-08-10,,100.0,,,,,,1.0181657457031004,16:30:48.723707
873,25000,sell,2020-08-10,,100.0,,,,,,1.0180934686396619,16:30:49.430561
874,50000,sell,2020-08-10,,100.0,,,,,,1.017974239250435,16:30:50.629800
875,100000,sell,2020-08-10,,100.0,,,,,,1.0177402968011973,16:30:51.805696
876,200000,sell,2020-08-10,27.0,73.0,,,,,,1.0174057169288666,16:30:53.049463
877,500000,sell,2020-08-10,43.0,56.0,,,,,1.0,1.016739217024028,16:30:53.828502
878,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158424947834546,16:30:55.048508
879,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.0150308709280038,16:30:56.333643
880,10000,buy,2020-08-10,91.0,,,,1.0,8.0,,1.0180979945978963,16:31:47.677488
881,25000,buy,2020-08-10,95.0,,,,1.0,4.0,,1.0181653055944908,16:31:48.854304
882,50000,buy,2020-08-10,97.0,,,,,3.0,,1.0182631200862164,16:31:50.252295
883,100000,buy,2020-08-10,98.0,,,,,2.0,,1.0184531523336722,16:31:51.171546
884,200000,buy,2020-08-10,80.0,15.0,,,,1.0,4.0,1.0187842911715117,16:31:51.984853
885,500000,buy,2020-08-10,64.0,33.0,,,,1.0,2.0,1.0195069348707948,16:31:53.525365
886,1000000,buy,2020-08-10,59.0,38.0,,,,1.0,2.0,1.0207066471872008,16:31:54.398162
887,1500000,buy,2020-08-10,58.0,40.0,,,,1.0,1.0,1.0220472638202776,16:31:55.633325
888,10000,sell,2020-08-10,,100.0,,,,,,1.0181657447441272,16:31:56.873303
889,25000,sell,2020-08-10,,100.0,,,,,,1.018093467687158,16:31:58.102588
890,50000,sell,2020-08-10,,100.0,,,,,,1.0179742367389235,16:31:58.929675
891,100000,sell,2020-08-10,,100.0,,,,,,1.0177402943448226,16:32:00.128170
892,200000,sell,2020-08-10,27.0,73.0,,,,,,1.017405715171483,16:32:01.047546
893,500000,sell,2020-08-10,43.0,56.0,,,,,1.0,1.0167392157509294,16:32:02.258923
894,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158424937442714,16:32:03.622754
895,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.0150308700114838,16:32:04.351653
896,10000,buy,2020-08-10,95.0,,,,3.0,2.0,,1.018083872534368,16:32:22.525457
897,25000,buy,2020-08-10,98.0,,,,1.0,1.0,,1.0181617395551574,16:32:23.207359
898,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182695061991454,16:32:24.363857
899,100000,buy,2020-08-10,100.0,,,,,,,1.0184635990550663,16:32:25.142766
900,200000,buy,2020-08-10,80.0,16.0,,,,,4.0,1.018794406597308,16:32:26.031766
901,500000,buy,2020-08-10,65.0,33.0,,,,,2.0,1.0195218210716266,16:32:27.496464
902,1000000,buy,2020-08-10,60.0,38.0,,,,,2.0,1.0207324069734385,16:32:28.421343
903,1500000,buy,2020-08-10,58.0,40.0,,,,1.0,1.0,1.022079378510997,16:32:29.790090
904,10000,sell,2020-08-10,,100.0,,,,,,1.0181657431460085,16:32:31.047277
905,25000,sell,2020-08-10,,100.0,,,,,,1.0180934660998198,16:32:31.791819
906,50000,sell,2020-08-10,,100.0,,,,,,1.0179742367389235,16:32:32.538470
907,100000,sell,2020-08-10,,100.0,,,,,,1.0177402943448226,16:32:33.203455
908,200000,sell,2020-08-10,27.0,73.0,,,,,,1.017405715171483,16:32:33.766470
909,500000,sell,2020-08-10,43.0,56.0,,,,,1.0,1.0167392157509294,16:32:35.108650
910,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158424937442714,16:32:36.272843
911,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.0150308700114838,16:32:37.572548
912,10000,buy,2020-08-10,98.0,,,,,2.0,,1.018105134781582,16:33:28.404636
913,25000,buy,2020-08-10,99.0,,,,,1.0,,1.0181535751804405,16:33:29.638241
914,50000,buy,2020-08-10,100.0,,,,,,,1.0182549170976576,16:33:31.309704
915,100000,buy,2020-08-10,100.0,,,,,,,1.018445101294906,16:33:32.578296
916,200000,buy,2020-08-10,81.0,15.0,,,,,4.0,1.0187792091072905,16:33:33.506000
917,500000,buy,2020-08-10,65.0,33.0,,,,,2.0,1.0195100222750841,16:33:34.205776
918,1000000,buy,2020-08-10,60.0,38.0,,,,,2.0,1.0207210949146295,16:33:35.543347
919,1500000,buy,2020-08-10,59.0,40.0,,,,,1.0,1.0220764318618303,16:33:36.775952
920,10000,sell,2020-08-10,,100.0,,,,,,1.018165739981765,16:33:37.915585
921,25000,sell,2020-08-10,,100.0,,,,,,1.0180934629569225,16:33:39.163186
922,50000,sell,2020-08-10,,100.0,,,,,,1.0179742336310844,16:33:40.489761
923,100000,sell,2020-08-10,,100.0,,,,,,1.017740291305212,16:33:41.685378
924,200000,sell,2020-08-10,26.0,74.0,,,,,,1.0174009469862444,16:33:42.708049
925,500000,sell,2020-08-10,42.0,57.0,,,,,1.0,1.0167319824638577,16:33:43.299860
926,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158346186068636,16:33:44.079610
927,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.015018531444396,16:33:45.458168
928,10000,buy,2020-08-10,98.0,,,,,2.0,,1.018095420001135,16:34:03.417070
929,25000,buy,2020-08-10,99.0,,,,,1.0,,1.0181617056000498,16:34:04.651273
930,50000,buy,2020-08-10,100.0,,,,,,,1.0182631727566214,16:34:05.582996
931,100000,buy,2020-08-10,100.0,,,,,,,1.018453443096143,16:34:07.003178
932,200000,buy,2020-08-10,81.0,15.0,,,,,4.0,1.0187860551377907,16:34:08.573677
933,500000,buy,2020-08-10,65.0,33.0,,,,,2.0,1.0195157090177744,16:34:10.120780
934,1000000,buy,2020-08-10,60.0,38.0,,,,,2.0,1.0207266656629863,16:34:11.358014
935,1500000,buy,2020-08-10,59.0,40.0,,,,,1.0,1.0220814377545642,16:34:12.296881
936,10000,sell,2020-08-10,,100.0,,,,,,1.01816573937435,16:34:13.591982
937,25000,sell,2020-08-10,,100.0,,,,,,1.0180934623536047,16:34:15.093126
938,50000,sell,2020-08-10,,100.0,,,,,,1.0179742330344959,16:34:16.533443
939,100000,sell,2020-08-10,,100.0,,,,,,1.0177402907217197,16:34:17.596273
940,200000,sell,2020-08-10,27.0,73.0,,,,,,1.0174030836208598,16:34:19.034056
941,500000,sell,2020-08-10,42.0,57.0,,,,,1.0,1.0167352624754806,16:34:20.142741
942,1000000,sell,2020-08-10,46.0,50.0,,,,,4.0,1.0158384478025217,16:34:21.440825
943,1500000,sell,2020-08-10,47.0,48.0,,2.0,,,3.0,1.0150269594161776,16:34:22.582605
944,10000,buy,2020-08-10,100.0,,,,,,,1.0181131177536646,16:35:18.622509
945,25000,buy,2020-08-10,100.0,,,,,,,1.0181691661243992,16:35:19.407509
946,50000,buy,2020-08-10,100.0,,,,,,,1.0182631727566214,16:35:20.181685
947,100000,buy,2020-08-10,100.0,,,,,,,1.018453443096143,16:35:21.041263
948,200000,buy,2020-08-10,84.0,12.0,,,,,4.0,1.0188002005569652,16:35:21.699263
949,500000,buy,2020-08-10,66.0,32.0,,,,,2.0,1.0195496489997191,16:35:23.017014
950,1000000,buy,2020-08-10,61.0,37.0,,,,,2.0,1.0207734677299134,16:35:24.302323
951,1500000,buy,2020-08-10,59.0,40.0,,,,,1.0,1.022133720939759,16:35:25.568172
952,10000,sell,2020-08-10,,100.0,,,,,,1.0178894908513472,16:35:26.307496
953,25000,sell,2020-08-10,,100.0,,,,,,1.0178188533197392,16:35:27.367075
954,50000,sell,2020-08-10,,100.0,,,,,,1.0177023188783993,16:35:28.661046
955,100000,sell,2020-08-10,15.0,85.0,,,,,,1.01749114589024,16:35:29.879539
956,200000,sell,2020-08-10,34.0,66.0,,,,,,1.017220501166845,16:35:30.550010
957,500000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0165978032727778,16:35:31.884230
958,1000000,sell,2020-08-10,47.0,49.0,,,,,4.0,1.015724314800586,16:35:33.285192
959,1500000,sell,2020-08-10,48.0,47.0,,2.0,,,3.0,1.0149244405943667,16:35:34.613814
960,10000,buy,2020-08-10,100.0,,,,,,,1.01811312060923,16:35:54.496473
961,25000,buy,2020-08-10,100.0,,,,,,,1.0181691732971752,16:35:55.332127
962,50000,buy,2020-08-10,100.0,,,,,,,1.0182631872162138,16:35:56.175277
963,100000,buy,2020-08-10,95.0,5.0,,,,,,1.0184513411250966,16:35:57.108781
964,200000,buy,2020-08-10,73.0,24.0,,,,,3.0,1.018731770624972,16:35:57.737822
965,500000,buy,2020-08-10,62.0,36.0,,,,,2.0,1.0194124803947588,16:35:58.386815
966,1000000,buy,2020-08-10,58.0,40.0,,,,,2.0,1.0205995171261162,16:35:59.909136
967,1500000,buy,2020-08-10,58.0,41.0,,,,,1.0,1.021936025846169,16:36:01.299236
968,10000,sell,2020-08-10,,100.0,,,,,,1.0178894899169637,16:36:02.406677
969,25000,sell,2020-08-10,,100.0,,,,,,1.0178188523916176,16:36:03.790075
970,50000,sell,2020-08-10,,100.0,,,,,,1.0177023179605627,16:36:04.937454
971,100000,sell,2020-08-10,15.0,85.0,,,,,,1.017491145122055,16:36:05.735963
972,200000,sell,2020-08-10,34.0,66.0,,,,,,1.017220500446383,16:36:06.651234
973,500000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0165978027169726,16:36:07.567241
974,1000000,sell,2020-08-10,47.0,49.0,,,,,4.0,1.0157243143269141,16:36:08.958506
975,1500000,sell,2020-08-10,48.0,47.0,,2.0,,,3.0,1.01492444017608,16:36:09.716435
976,10000,buy,2020-08-10,,,50.0,,,50.0,,1.0171227907908673,16:37:00.993680
977,25000,buy,2020-08-10,77.0,,,,,23.0,,1.0177942675896932,16:37:02.482102
978,50000,buy,2020-08-10,88.0,,,,,12.0,,1.018053752414219,16:37:03.679896
979,100000,buy,2020-08-10,91.0,2.0,,,,7.0,,1.0183247986910282,16:37:04.677881
980,200000,buy,2020-08-10,73.0,23.0,,,,4.0,,1.0186543488040036,16:37:06.021913
981,500000,buy,2020-08-10,61.0,35.0,,,,2.0,2.0,1.019358832468405,16:37:06.812226
982,1000000,buy,2020-08-10,58.0,39.0,,,,1.0,2.0,1.0205473778071952,16:37:07.711597
983,1500000,buy,2020-08-10,57.0,41.0,,,,1.0,1.0,1.0218680752574623,16:37:08.951265
984,10000,sell,2020-08-10,,100.0,,,,,,1.0178894870527397,16:37:09.783954
985,25000,sell,2020-08-10,,100.0,,,,,,1.017818849546589,16:37:11.033066
986,50000,sell,2020-08-10,,100.0,,,,,,1.017702315147064,16:37:11.830224
987,100000,sell,2020-08-10,15.0,85.0,,,,,,1.0174911477457025,16:37:13.084368
988,200000,sell,2020-08-10,34.0,66.0,,,,,,1.0172205105336087,16:37:13.920093
989,500000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0165978161795453,16:37:14.633416
990,1000000,sell,2020-08-10,47.0,49.0,,,,,4.0,1.0157243278432355,16:37:16.009714
991,1500000,sell,2020-08-10,48.0,47.0,,2.0,,,3.0,1.014924453361538,16:37:16.663036
992,10000,buy,2020-08-10,,,49.0,,,51.0,,1.0160170606847312,16:37:33.886929
993,25000,buy,2020-08-10,70.0,,,,,30.0,,1.0174903123558015,16:37:34.636890
994,50000,buy,2020-08-10,84.0,,,,,16.0,,1.0178944656849611,16:37:35.965614
995,100000,buy,2020-08-10,90.0,1.0,,,,9.0,,1.0182379870271503,16:37:36.883902
996,200000,buy,2020-08-10,72.0,23.0,,,,5.0,,1.0186067358494526,16:37:38.240137
997,500000,buy,2020-08-10,61.0,35.0,,,,2.0,2.0,1.019335775039764,16:37:39.570628
998,1000000,buy,2020-08-10,57.0,39.0,,,,2.0,2.0,1.020531082038379,16:37:40.736812
999,1500000,buy,2020-08-10,57.0,41.0,,,,1.0,1.0,1.0218565163638855,16:37:41.944880
1000,10000,sell,2020-08-10,,100.0,,,,,,1.017889486772564,16:37:42.840388
1001,25000,sell,2020-08-10,,100.0,,,,,,1.0178188492682914,16:37:44.187168
1002,50000,sell,2020-08-10,,100.0,,,,,,1.0177023148718507,16:37:44.978305
1003,100000,sell,2020-08-10,15.0,85.0,,,,,,1.0174911475153627,16:37:45.624030
1004,200000,sell,2020-08-10,34.0,66.0,,,,,,1.017220510358393,16:37:47.022135
1005,500000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0165978160443743,16:37:47.781614
1006,1000000,sell,2020-08-10,47.0,49.0,,,,,4.0,1.0157243277310717,16:37:49.138154
1007,1500000,sell,2020-08-10,48.0,47.0,,2.0,,,3.0,1.01492445326249,16:37:50.280864
1008,10000,buy,2020-08-10,,,48.0,,,52.0,,1.0160279149247011,16:38:42.039716
1009,25000,buy,2020-08-10,70.0,,,,,30.0,,1.0174867727598094,16:38:43.358293
1010,50000,buy,2020-08-10,84.0,,,,,16.0,,1.0178916006359102,16:38:44.090058
1011,100000,buy,2020-08-10,90.0,1.0,,,,9.0,,1.01823545611764,16:38:44.661872
1012,200000,buy,2020-08-10,72.0,23.0,,,,5.0,,1.0186048393444136,16:38:45.919471
1013,500000,buy,2020-08-10,61.0,35.0,,,,2.0,2.0,1.019334286301324,16:38:47.596934
1014,1000000,buy,2020-08-10,57.0,39.0,,,,2.0,2.0,1.0205295188744978,16:38:48.981490
1015,1500000,buy,2020-08-10,57.0,41.0,,,,1.0,1.0,1.0218561094532144,16:38:50.178106
1016,10000,sell,2020-08-10,,100.0,,,,,,1.0178894846245645,16:38:50.914870
1017,25000,sell,2020-08-10,,100.0,,,,,,1.0178188471346878,16:38:51.790588
1018,50000,sell,2020-08-10,,100.0,,,,,,1.0177023127618932,16:38:53.183142
1019,100000,sell,2020-08-10,15.0,85.0,,,,,,1.0174908463019214,16:38:53.890915
1020,200000,sell,2020-08-10,34.0,66.0,,,,,,1.017219839900955,16:38:55.220488
1021,500000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.016595446983266,16:38:55.904268
1022,1000000,sell,2020-08-10,47.0,49.0,,,,,4.0,1.0157197934567206,16:38:56.615043
1023,1500000,sell,2020-08-10,48.0,47.0,,2.0,,,3.0,1.0149135493846675,16:38:57.287825
1024,10000,buy,2020-08-10,,,50.0,,,50.0,,1.0159382222075175,16:39:16.311371
1025,25000,buy,2020-08-10,69.0,,,,,31.0,,1.017477803719486,16:39:17.472098
1026,50000,buy,2020-08-10,84.0,,,,,16.0,,1.0178868449503016,16:39:18.331134
1027,100000,buy,2020-08-10,90.0,1.0,,,,9.0,,1.0182327806106117,16:39:19.034693
1028,200000,buy,2020-08-10,72.0,23.0,,,,5.0,,1.0186033523297668,16:39:20.409699
1029,500000,buy,2020-08-10,61.0,35.0,,,,2.0,2.0,1.0193336901445558,16:39:21.764333
1030,1000000,buy,2020-08-10,58.0,39.0,,,,2.0,1.0,1.020543462571399,16:39:22.492099
1031,1500000,buy,2020-08-10,57.0,41.0,,,,1.0,1.0,1.02185872188884,16:39:23.318835
1032,10000,sell,2020-08-10,,100.0,,,,,,1.0178894829747163,16:39:24.231543
1033,25000,sell,2020-08-10,,100.0,,,,,,1.0178188454958972,16:39:25.487140
1034,50000,sell,2020-08-10,,100.0,,,,,,1.0177023111412655,16:39:26.238899
1035,100000,sell,2020-08-10,15.0,85.0,,,,,,1.017490844945537,16:39:27.237041
1036,200000,sell,2020-08-10,34.0,66.0,,,,,,1.0172198388691758,16:39:28.523776
1037,500000,sell,2020-08-10,46.0,54.0,,,,,,1.016592204332859,16:39:30.081454
1038,1000000,sell,2020-08-10,49.0,51.0,,,,,,1.0156719855732312,16:39:31.264075
1039,1500000,sell,2020-08-10,49.0,49.0,,2.0,,,,1.0148501720067733,16:39:32.141794
1040,10000,buy,2020-08-10,,,58.0,,,42.0,,1.0156872298900004,16:40:25.255916
1041,25000,buy,2020-08-10,69.0,,,,,31.0,,1.017475958175749,16:40:26.059020
1042,50000,buy,2020-08-10,84.0,,,,,16.0,,1.0178858895424057,16:40:26.876136
1043,100000,buy,2020-08-10,90.0,1.0,,,,9.0,,1.018232237499249,16:40:28.061263
1044,200000,buy,2020-08-10,72.0,23.0,,,,5.0,,1.0186030470690095,16:40:29.600969
1045,500000,buy,2020-08-10,61.0,35.0,,,,2.0,2.0,1.0193335678470503,16:40:30.537103
1046,1000000,buy,2020-08-10,57.0,39.0,,,,2.0,2.0,1.02052953868001,16:40:31.377255
1047,1500000,buy,2020-08-10,57.0,41.0,,,,1.0,1.0,1.0218550525970236,16:40:32.064978
1048,10000,sell,2020-08-10,,100.0,,,,,,1.0178894817295483,16:40:32.918679
1049,25000,sell,2020-08-10,,100.0,,,,,,1.0178188442590748,16:40:33.969986
1050,50000,sell,2020-08-10,,100.0,,,,,,1.0177023099181508,16:40:34.660923
1051,100000,sell,2020-08-10,15.0,85.0,,,,,,1.0174908440536539,16:40:35.925266
1052,200000,sell,2020-08-10,34.0,66.0,,,,,,1.017219838385881,16:40:36.684940
1053,500000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.016596769325295,16:40:38.060500
1054,1000000,sell,2020-08-10,47.0,49.0,,,,,4.0,1.0157204065025007,16:40:39.272202
1055,1500000,sell,2020-08-10,48.0,47.0,,2.0,,,3.0,1.0149215003568215,16:40:40.260171
1056,10000,buy,2020-08-10,,,58.0,,,42.0,,1.0156872298900004,16:40:57.807851
1057,25000,buy,2020-08-10,69.0,,,,,31.0,,1.017475958175749,16:40:59.266336
1058,50000,buy,2020-08-10,84.0,,,,,16.0,,1.0178858895424057,16:41:00.703534
1059,100000,buy,2020-08-10,90.0,1.0,,,,9.0,,1.018232237499249,16:41:01.588456
1060,200000,buy,2020-08-10,72.0,23.0,,,,5.0,,1.0186030470690095,16:41:02.904349
1061,500000,buy,2020-08-10,61.0,35.0,,,,2.0,2.0,1.0193335678470503,16:41:04.102958
1062,1000000,buy,2020-08-10,57.0,39.0,,,,2.0,2.0,1.02052953868001,16:41:05.058058
1063,1500000,buy,2020-08-10,57.0,41.0,,,,1.0,1.0,1.0218550525970236,16:41:05.899259
1064,10000,sell,2020-08-10,,100.0,,,,,,1.0178894817295483,16:41:07.215081
1065,25000,sell,2020-08-10,,100.0,,,,,,1.0178188442590748,16:41:08.066379
1066,50000,sell,2020-08-10,,100.0,,,,,,1.0177023099181508,16:41:09.080097
1067,100000,sell,2020-08-10,15.0,85.0,,,,,,1.0174908440536539,16:41:09.945760
1068,200000,sell,2020-08-10,34.0,66.0,,,,,,1.017219838385881,16:41:11.042099
1069,500000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.016596769325295,16:41:12.161242
1070,1000000,sell,2020-08-10,47.0,49.0,,,,,4.0,1.0157204065025007,16:41:13.432678
1071,1500000,sell,2020-08-10,48.0,47.0,,2.0,,,3.0,1.0149215003568215,16:41:15.558639
1072,10000,buy,2020-08-10,51.0,,,,,49.0,,1.017331237614394,16:42:07.123580
1073,25000,buy,2020-08-10,80.0,,,,,20.0,,1.0177903597028266,16:42:08.005711
1074,50000,buy,2020-08-10,89.0,,,,,11.0,,1.018017217241203,16:42:09.471338
1075,100000,buy,2020-08-10,94.0,,,,,6.0,,1.0182709922277542,16:42:10.746397
1076,200000,buy,2020-08-10,75.0,22.0,,,,3.0,,1.0186077895751116,16:42:11.388734
