,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
0,10000,buy,2020-08-09,100.0,,,,,,,1.0173511317339645,13:26:59.973077
1,25000,buy,2020-08-09,100.0,,,,,,,1.0174017938953215,13:27:00.652911
2,50000,buy,2020-08-09,88.0,12.0,,,,,,1.0174812990207631,13:27:02.061844
3,100000,buy,2020-08-09,69.0,31.0,,,,,,1.017591815643208,13:27:02.978418
4,200000,buy,2020-08-09,60.0,40.0,,,,,,1.0177806409394095,13:27:03.796058
5,500000,buy,2020-08-09,52.0,43.0,,5.0,,,,1.018327051058532,13:27:04.513552
6,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192374958325638,13:27:05.452631
7,1500000,buy,2020-08-09,51.0,44.0,,2.0,,,3.0,1.0202549554883709,13:27:06.832630
8,10000,sell,2020-08-09,,74.0,,,,6.0,20.0,1.0170076818350406,13:27:08.226139
9,25000,sell,2020-08-09,,89.0,,,,3.0,8.0,1.0167897884478023,13:27:09.703012
10,50000,sell,2020-08-09,12.0,83.0,,,,1.0,4.0,1.016652632871317,13:27:10.553064
11,100000,sell,2020-08-09,31.0,66.0,,,,1.0,2.0,1.0165094364454181,13:27:11.286206
12,200000,sell,2020-08-09,41.0,58.0,,,,,1.0,1.0163054120796844,13:27:12.001160
13,500000,sell,2020-08-09,46.0,53.0,,,,,1.0,1.0157976014284376,13:27:13.461233
14,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.0150324508921607,13:27:14.224484
15,1500000,sell,2020-08-09,46.0,50.0,,1.0,,,3.0,1.0143461435978618,13:27:15.084616
16,10000,buy,2020-08-09,100.0,,,,,,,1.0173511317339645,13:28:15.871430
17,25000,buy,2020-08-09,100.0,,,,,,,1.0174017938953215,13:28:17.174204
18,50000,buy,2020-08-09,88.0,12.0,,,,,,1.0174812989100768,13:28:17.910563
19,100000,buy,2020-08-09,69.0,31.0,,,,,,1.017591815396066,13:28:19.006608
20,200000,buy,2020-08-09,60.0,40.0,,,,,,1.0177806406152416,13:28:19.681619
21,500000,buy,2020-08-09,52.0,43.0,,5.0,,,,1.0183270506935858,13:28:21.001933
22,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192374954279886,13:28:21.701602
23,1500000,buy,2020-08-09,51.0,44.0,,2.0,,,3.0,1.0202549550489233,13:28:22.484378
24,10000,sell,2020-08-09,,77.0,,,,3.0,20.0,1.0168657821022065,13:28:23.782961
25,25000,sell,2020-08-09,,91.0,,,,1.0,8.0,1.016732893737362,13:28:24.461744
26,50000,sell,2020-08-09,12.0,83.0,,,,1.0,4.0,1.016622964050086,13:28:25.128530
27,100000,sell,2020-08-09,32.0,66.0,,,,,2.0,1.0164927625166438,13:28:26.361135
28,200000,sell,2020-08-09,41.0,58.0,,,,,1.0,1.0163054112486543,13:28:27.092899
29,500000,sell,2020-08-09,46.0,53.0,,,,,1.0,1.0157976007049052,13:28:27.775682
30,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.0150324502469268,13:28:28.959302
31,1500000,sell,2020-08-09,46.0,50.0,,1.0,,,3.0,1.0143461430084444,13:28:30.245890
32,10000,buy,2020-08-09,100.0,,,,,,,1.017423770111191,13:29:31.633858
33,25000,buy,2020-08-09,100.0,,,,,,,1.0174746800860368,13:29:32.463787
34,50000,buy,2020-08-09,77.0,23.0,,,,,,1.0175414634278148,13:29:33.731624
35,100000,buy,2020-08-09,64.0,36.0,,,,,,1.0176408751848722,13:29:35.070437
36,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178245461653297,13:29:36.504807
37,500000,buy,2020-08-09,51.0,44.0,,5.0,,,,1.0183670124110573,13:29:37.757721
38,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192838349509403,13:29:39.024873
39,1500000,buy,2020-08-09,51.0,45.0,,2.0,,,2.0,1.0203095460589557,13:29:39.678031
40,10000,sell,2020-08-09,,87.0,,,,3.0,10.0,1.0168610520458488,13:29:40.973281
41,25000,sell,2020-08-09,,95.0,,,,1.0,4.0,1.0167266838846085,13:29:42.392727
42,50000,sell,2020-08-09,24.0,73.0,,,,1.0,2.0,1.0166307922816855,13:29:42.936726
43,100000,sell,2020-08-09,38.0,61.0,,,,,1.0,1.0165133316821722,13:29:43.763298
44,200000,sell,2020-08-09,44.0,56.0,,,,,,1.016324052949525,13:29:45.057187
45,500000,sell,2020-08-09,48.0,52.0,,,,,,1.0158245950166833,13:29:45.839324
46,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.0150591769133028,13:29:47.176956
47,1500000,sell,2020-08-09,47.0,50.0,,1.0,,,2.0,1.0143669200662204,13:29:48.462793
48,10000,buy,2020-08-09,100.0,,,,,,,1.0174243160621141,13:30:49.893001
49,25000,buy,2020-08-09,100.0,,,,,,,1.0174752273654943,13:30:50.819703
50,50000,buy,2020-08-09,77.0,23.0,,,,,,1.0175418850255151,13:30:51.559466
51,100000,buy,2020-08-09,64.0,36.0,,,,,,1.0176412265132837,13:30:52.905036
52,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178246946072549,13:30:54.372565
53,500000,buy,2020-08-09,51.0,44.0,,5.0,,,,1.0183671464456938,13:30:55.090333
54,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192798976369697,13:30:56.557863
55,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203001455666545,13:30:57.879930
56,10000,sell,2020-08-09,,78.0,,,,2.0,20.0,1.0168339849348933,13:30:58.722571
57,25000,sell,2020-08-09,,91.0,,,,1.0,8.0,1.0167211499797237,13:30:59.293960
58,50000,sell,2020-08-09,23.0,73.0,,,,,4.0,1.0166253925159088,13:31:00.617626
59,100000,sell,2020-08-09,37.0,61.0,,,,,2.0,1.0165176530536437,13:31:02.490627
60,200000,sell,2020-08-09,44.0,55.0,,,,,1.0,1.016335684988317,13:31:03.196693
61,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.0158298249000894,13:31:03.987309
62,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.0150636995857987,13:31:04.631110
63,1500000,sell,2020-08-09,47.0,49.0,,1.0,,,3.0,1.0143752712556786,13:31:06.136965
64,10000,buy,2020-08-09,100.0,,,,,,,1.0174188370293744,13:32:07.573279
65,25000,buy,2020-08-09,100.0,,,,,,,1.0174697275287081,13:32:08.386685
66,50000,buy,2020-08-09,78.0,22.0,,,,,,1.0175376202337414,13:32:09.571761
67,100000,buy,2020-08-09,64.0,36.0,,,,,,1.0176376699732277,13:32:10.955030
68,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178216002368843,13:32:12.426996
69,500000,buy,2020-08-09,51.0,44.0,,5.0,,,,1.0183643217104124,13:32:13.186864
70,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.019276933319117,13:32:14.003132
71,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0202969571039149,13:32:14.951658
72,10000,sell,2020-08-09,,79.0,,,,1.0,20.0,1.016815667028241,13:32:15.735908
73,25000,sell,2020-08-09,,92.0,,,,,8.0,1.016710777053502,13:32:17.151085
74,50000,sell,2020-08-09,23.0,73.0,,,,,4.0,1.0166242609147569,13:32:18.574790
75,100000,sell,2020-08-09,37.0,61.0,,,,,2.0,1.0165157561278628,13:32:19.877335
76,200000,sell,2020-08-09,44.0,55.0,,,,,1.0,1.0163335699616247,13:32:21.103809
77,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.0158276500506072,13:32:22.411756
78,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.0150616111854043,13:32:23.151484
79,1500000,sell,2020-08-09,47.0,49.0,,1.0,,,3.0,1.014373333982508,13:32:24.802099
80,10000,buy,2020-08-09,100.0,,,,,,,1.0174188370293744,13:33:25.559619
81,25000,buy,2020-08-09,100.0,,,,,,,1.0174697275287081,13:33:26.325373
82,50000,buy,2020-08-09,78.0,22.0,,,,,,1.0175376195167418,13:33:27.694933
83,100000,buy,2020-08-09,64.0,36.0,,,,,,1.0176376687901565,13:33:28.517670
84,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178215988342625,13:33:29.923219
85,500000,buy,2020-08-09,51.0,44.0,,5.0,,,,1.0183643201710217,13:33:30.668979
86,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192769316542196,13:33:31.648667
87,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0202969552439667,13:33:33.044219
88,10000,sell,2020-08-09,,79.0,,,,1.0,20.0,1.0168156644714539,13:33:33.785981
89,25000,sell,2020-08-09,,92.0,,,,,8.0,1.0167107740911407,13:33:34.568730
90,50000,sell,2020-08-09,23.0,73.0,,,,,4.0,1.0166242585748562,13:33:35.916298
91,100000,sell,2020-08-09,37.0,61.0,,,,,2.0,1.0165157541886067,13:33:36.622071
92,200000,sell,2020-08-09,44.0,55.0,,,,,1.0,1.016333568241375,13:33:37.328845
93,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.0158241641815564,13:33:37.997631
94,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.015057038779625,13:33:39.670094
95,1500000,sell,2020-08-09,47.0,50.0,,1.0,,,2.0,1.0143640046563636,13:33:40.396862
96,10000,buy,2020-08-09,100.0,,,,,,,1.0174188370293744,13:34:41.180773
97,25000,buy,2020-08-09,100.0,,,,,,,1.0174697275287081,13:34:41.941891
98,50000,buy,2020-08-09,78.0,22.0,,,,,,1.0175376188676384,13:34:43.355744
99,100000,buy,2020-08-09,64.0,36.0,,,,,,1.0176376677191163,13:34:44.616830
100,200000,buy,2020-08-09,58.0,42.0,,,,,,1.017821597564462,13:34:45.320700
101,500000,buy,2020-08-09,51.0,44.0,,5.0,,,,1.018364318777403,13:34:46.185788
102,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192803254227256,13:34:47.479872
103,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203056433339086,13:34:48.173258
104,10000,sell,2020-08-09,,79.0,,,,1.0,20.0,1.0168156621567819,13:34:48.961722
105,25000,sell,2020-08-09,,92.0,,,,,8.0,1.0167107714093007,13:34:49.734013
106,50000,sell,2020-08-09,23.0,73.0,,,,,4.0,1.0166242564565329,13:34:51.051391
107,100000,sell,2020-08-09,37.0,61.0,,,,,2.0,1.0165157524329886,13:34:52.000605
108,200000,sell,2020-08-09,44.0,55.0,,,,,1.0,1.0163335666840247,13:34:53.426880
109,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.015828130299194,13:34:54.227844
110,1000000,sell,2020-08-09,48.0,50.0,,,,,2.0,1.0150646302662452,13:34:55.552411
111,1500000,sell,2020-08-09,47.0,49.0,,1.0,,,3.0,1.0143811291076135,13:34:56.342392
112,10000,buy,2020-08-09,100.0,,,,,,,1.0174188370293744,13:35:57.111907
113,25000,buy,2020-08-09,100.0,,,,,,,1.0174697275287081,13:35:58.970311
114,50000,buy,2020-08-09,78.0,22.0,,,,,,1.017537618664188,13:35:59.664090
115,100000,buy,2020-08-09,64.0,36.0,,,,,,1.0176376673834169,13:36:00.935498
116,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178215971664646,13:36:02.350044
117,500000,buy,2020-08-09,51.0,44.0,,5.0,,,,1.0183643183405968,13:36:03.218080
118,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192777354303337,13:36:04.618684
119,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0202974894548367,13:36:05.430713
120,10000,sell,2020-08-09,,89.0,,,,1.0,10.0,1.0167310040084068,13:36:06.764748
121,25000,sell,2020-08-09,,96.0,,,,,4.0,1.0166725785740691,13:36:08.177296
122,50000,sell,2020-08-09,24.0,74.0,,,,,2.0,1.0166032561146428,13:36:09.107998
123,100000,sell,2020-08-09,37.0,62.0,,,,,1.0,1.016503525052414,13:36:10.672495
124,200000,sell,2020-08-09,44.0,56.0,,,,,,1.0163219315702934,13:36:11.427365
125,500000,sell,2020-08-09,48.0,52.0,,,,,,1.01582237215874,13:36:12.241104
126,1000000,sell,2020-08-09,48.0,50.0,,,,,2.0,1.0150608863041937,13:36:13.550457
127,1500000,sell,2020-08-09,47.0,49.0,,1.0,,,3.0,1.0143735502533076,13:36:14.965642
128,10000,buy,2020-08-09,100.0,,,,,,,1.0174289681189281,13:37:15.767618
129,25000,buy,2020-08-09,100.0,,,,,,,1.0174798957674822,13:37:16.606323
130,50000,buy,2020-08-09,80.0,20.0,,,,,,1.0175506110165955,13:37:17.573628
131,100000,buy,2020-08-09,65.0,35.0,,,,,,1.0176525479241485,13:37:18.234681
132,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178376108810545,13:37:19.110628
133,500000,buy,2020-08-09,52.0,43.0,,5.0,,,,1.0183806001666869,13:37:20.498003
134,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.019295219680493,13:37:21.962737
135,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203166757611086,13:37:23.270315
136,10000,sell,2020-08-09,,76.0,,,3.0,1.0,20.0,1.0168597100000694,13:37:24.053598
137,25000,sell,2020-08-09,,91.0,,,1.0,,8.0,1.0167432554152134,13:37:25.360106
138,50000,sell,2020-08-09,20.0,75.0,,,1.0,,4.0,1.0166475286840901,13:37:26.804146
139,100000,sell,2020-08-09,36.0,62.0,,,,,2.0,1.016533389401383,13:37:28.191421
140,200000,sell,2020-08-09,43.0,56.0,,,,,1.0,1.0163502648462106,13:37:29.563047
141,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.01584372629265,13:37:30.810656
142,1000000,sell,2020-08-09,48.0,50.0,,,,,2.0,1.0150789259613058,13:37:31.402181
143,1500000,sell,2020-08-09,47.0,49.0,,1.0,,,3.0,1.014394320263192,13:37:31.984229
144,10000,buy,2020-08-09,100.0,,,,,,,1.0174289681189281,13:38:33.475511
145,25000,buy,2020-08-09,100.0,,,,,,,1.0174798957674822,13:38:34.790088
146,50000,buy,2020-08-09,80.0,20.0,,,,,,1.0175506102842378,13:38:36.179643
147,100000,buy,2020-08-09,65.0,35.0,,,,,,1.0176525466318105,13:38:36.854426
148,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178376093045816,13:38:38.198998
149,500000,buy,2020-08-09,52.0,43.0,,5.0,,,,1.0183805981532295,13:38:38.900771
150,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192978070571406,13:38:40.277329
151,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203248269252123,13:38:40.933117
152,10000,sell,2020-08-09,,76.0,,,3.0,1.0,20.0,1.0168568382242449,13:38:41.695874
153,25000,sell,2020-08-09,,91.0,,,1.0,,8.0,1.0167432514866923,13:38:43.050439
154,50000,sell,2020-08-09,20.0,75.0,,,1.0,,4.0,1.0166475254623593,13:38:44.441994
155,100000,sell,2020-08-09,36.0,62.0,,,,,2.0,1.0165333867598916,13:38:45.174757
156,200000,sell,2020-08-09,43.0,56.0,,,,,1.0,1.0163502624996983,13:38:46.492336
157,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.0158436242160804,13:38:47.765938
158,1000000,sell,2020-08-09,48.0,50.0,,,,,2.0,1.0150770361282313,13:38:48.510697
159,1500000,sell,2020-08-09,47.0,49.0,,1.0,,,3.0,1.0143873829489305,13:38:49.823284
160,10000,buy,2020-08-09,100.0,,,,,,,1.0174289681189281,13:39:51.299668
161,25000,buy,2020-08-09,100.0,,,,,,,1.0174798957674822,13:39:52.624184
162,50000,buy,2020-08-09,80.0,20.0,,,,,,1.0175506094724645,13:39:53.338312
163,100000,buy,2020-08-09,65.0,35.0,,,,,,1.0176525451993337,13:39:54.664341
164,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178376075571585,13:39:55.415512
165,500000,buy,2020-08-09,52.0,43.0,,5.0,,,,1.0183805966075399,13:39:56.108619
166,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192937881225268,13:39:57.522165
167,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203157209334308,13:39:58.805412
168,10000,sell,2020-08-09,,77.0,,,2.0,1.0,20.0,1.016843803158088,13:39:59.632241
169,25000,sell,2020-08-09,,91.0,,,1.0,,8.0,1.0167377173281067,13:40:00.324449
170,50000,sell,2020-08-09,21.0,75.0,,,,,4.0,1.0166434230848174,13:40:01.027119
171,100000,sell,2020-08-09,36.0,62.0,,,,,2.0,1.016533384732073,13:40:02.456707
172,200000,sell,2020-08-09,43.0,56.0,,,,,1.0,1.016350260437605,13:40:03.805204
173,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.0158393948712103,13:40:04.407316
174,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.0150704207028205,13:40:05.130636
175,1500000,sell,2020-08-09,48.0,50.0,,1.0,,,1.0,1.0143692064910497,13:40:06.733068
176,10000,buy,2020-08-09,100.0,,,,,,,1.0174289681189281,13:41:07.707584
177,25000,buy,2020-08-09,100.0,,,,,,,1.0174798957674822,13:41:09.199252
178,50000,buy,2020-08-09,80.0,20.0,,,,,,1.017550609181285,13:41:10.977565
179,100000,buy,2020-08-09,65.0,35.0,,,,,,1.0176525446855105,13:41:12.347784
180,200000,buy,2020-08-09,58.0,42.0,,,,,,1.0178376069303654,13:41:13.043255
181,500000,buy,2020-08-09,52.0,43.0,,5.0,,,,1.0183805959363852,13:41:14.410225
182,1000000,buy,2020-08-09,50.0,44.0,,3.0,,,3.0,1.0192937873784762,13:41:15.356219
183,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.020315719547985,13:41:16.755709
184,10000,sell,2020-08-09,,77.0,,,2.0,1.0,20.0,1.0168438013019137,13:41:18.093644
185,25000,sell,2020-08-09,,91.0,,,1.0,,8.0,1.016737715145588,13:41:19.409761
186,50000,sell,2020-08-09,21.0,75.0,,,,,4.0,1.016643421294961,13:41:20.898962
187,100000,sell,2020-08-09,36.0,62.0,,,,,2.0,1.0165333832645733,13:41:21.653812
188,200000,sell,2020-08-09,43.0,56.0,,,,,1.0,1.0163502593947076,13:41:23.096107
189,500000,sell,2020-08-09,47.0,52.0,,,,,1.0,1.0158407154682876,13:41:24.245635
190,1000000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.0150727373652948,13:41:24.952389
191,1500000,sell,2020-08-09,47.0,50.0,,1.0,,,2.0,1.0143794323905002,13:41:26.243976
192,10000,buy,2020-08-09,78.0,22.0,,,,,,1.0175526724203856,14:02:29.079845
193,25000,buy,2020-08-09,62.0,38.0,,,,,,1.0175818032896837,14:02:30.454674
194,50000,buy,2020-08-09,56.0,44.0,,,,,,1.0176265647395324,14:02:31.187839
195,100000,buy,2020-08-09,54.0,46.0,,,,,,1.0177151685123804,14:02:32.561893
196,200000,buy,2020-08-09,53.0,47.0,,,,,,1.0178940301718125,14:02:33.374905
197,500000,buy,2020-08-09,49.0,45.0,,5.0,,,1.0,1.0184311150972556,14:02:34.083908
198,1000000,buy,2020-08-09,49.0,45.0,,3.0,,,3.0,1.0193321187525408,14:02:34.845411
199,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.020360875843658,14:02:35.809856
200,10000,sell,2020-08-09,13.0,63.0,,,4.0,,20.0,1.0168453060864766,14:02:37.371683
201,25000,sell,2020-08-09,36.0,55.0,,,1.0,,8.0,1.0167402914710164,14:02:38.703856
202,50000,sell,2020-08-09,43.0,52.0,,,1.0,,4.0,1.0166714958712395,14:02:40.030226
203,100000,sell,2020-08-09,47.0,51.0,,,,,2.0,1.0165668833523818,14:02:40.845820
204,200000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.0163903881383565,14:02:41.617916
205,500000,sell,2020-08-09,50.0,49.0,,,,,1.0,1.0158853296860035,14:02:43.195816
206,1000000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.015116719390193,14:02:44.497859
207,1500000,sell,2020-08-09,48.0,49.0,,,,,3.0,1.0144202004468725,14:02:45.240356
208,10000,buy,2020-08-09,78.0,22.0,,,,,,1.0175526717443868,14:03:29.599243
209,25000,buy,2020-08-09,62.0,38.0,,,,,,1.0175818021192187,14:03:30.395007
210,50000,buy,2020-08-09,56.0,44.0,,,,,,1.0176265633786283,14:03:31.718080
211,100000,buy,2020-08-09,54.0,46.0,,,,,,1.0177151669552673,14:03:33.132176
212,200000,buy,2020-08-09,53.0,47.0,,,,,,1.0178940285549993,14:03:34.385969
213,500000,buy,2020-08-09,49.0,46.0,,5.0,,,,1.018432084885319,14:03:35.821224
214,1000000,buy,2020-08-09,51.0,46.0,,3.0,,,,1.0193758397895265,14:03:36.671617
215,1500000,buy,2020-08-09,51.0,46.0,,2.0,,,1.0,1.0204407935730466,14:03:37.344399
216,10000,sell,2020-08-09,13.0,64.0,,,3.0,,20.0,1.0168275887152074,14:03:38.642985
217,25000,sell,2020-08-09,36.0,55.0,,,1.0,,8.0,1.0167345862616473,14:03:39.493711
218,50000,sell,2020-08-09,43.0,52.0,,,1.0,,4.0,1.016665795923056,14:03:40.217113
219,100000,sell,2020-08-09,47.0,51.0,,,,,2.0,1.0165668811991375,14:03:41.546650
220,200000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.0163903860615593,14:03:42.950795
221,500000,sell,2020-08-09,50.0,49.0,,,,,1.0,1.0158853277447426,14:03:43.809132
222,1000000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.0151167175606368,14:03:45.200685
223,1500000,sell,2020-08-09,48.0,49.0,,,,,3.0,1.0144201987741355,14:03:45.965226
224,10000,buy,2020-08-09,78.0,22.0,,,,,,1.0175526714739873,14:03:46.718982
225,25000,buy,2020-08-09,62.0,38.0,,,,,,1.0175818015340314,14:03:48.019670
226,50000,buy,2020-08-09,56.0,44.0,,,,,,1.0176265626982286,14:03:49.591205
227,100000,buy,2020-08-09,54.0,46.0,,,,,,1.0177151663611608,14:03:50.485232
228,200000,buy,2020-08-09,53.0,47.0,,,,,,1.0178940279381143,14:03:51.190711
229,500000,buy,2020-08-09,49.0,46.0,,5.0,,,,1.0184320842527212,14:03:52.449735
230,1000000,buy,2020-08-09,51.0,46.0,,3.0,,,,1.019375839102681,14:03:53.303537
231,1500000,buy,2020-08-09,51.0,46.0,,2.0,,,1.0,1.0204317921239876,14:03:54.116460
232,10000,sell,2020-08-09,15.0,65.0,,,,,20.0,1.016803213968475,14:03:55.362412
233,25000,sell,2020-08-09,37.0,55.0,,,,,8.0,1.0167242777200838,14:03:56.722121
234,50000,sell,2020-08-09,44.0,52.0,,,,,4.0,1.0166628702743086,14:03:57.375423
235,100000,sell,2020-08-09,47.0,51.0,,,,,2.0,1.016566881045394,14:03:58.755069
236,200000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.0163903859132744,14:04:00.169146
237,500000,sell,2020-08-09,50.0,49.0,,,,,1.0,1.0158853276061364,14:04:01.524840
238,1000000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.0151167174300078,14:04:03.019713
239,1500000,sell,2020-08-09,48.0,49.0,,,,,3.0,1.0144201986547046,14:04:04.490437
240,10000,buy,2020-08-09,78.0,22.0,,,,,,1.0175526710493294,14:04:47.360566
241,25000,buy,2020-08-09,62.0,38.0,,,,,,1.0175818009157545,14:04:47.994839
242,50000,buy,2020-08-09,56.0,44.0,,,,,,1.017626561979355,14:04:48.872601
243,100000,buy,2020-08-09,54.0,46.0,,,,,,1.017715165603577,14:04:49.595451
244,200000,buy,2020-08-09,53.0,47.0,,,,,,1.0178940271514816,14:04:51.066618
245,500000,buy,2020-08-09,49.0,45.0,,5.0,,,1.0,1.0184317596041466,14:04:51.694496
246,1000000,buy,2020-08-09,49.0,45.0,,3.0,,,3.0,1.0193415002753927,14:04:52.413537
247,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203679510738193,14:04:53.828481
248,10000,sell,2020-08-09,15.0,65.0,,,,,20.0,1.0168032129173568,14:04:54.559478
249,25000,sell,2020-08-09,37.0,55.0,,,,,8.0,1.0167242768328586,14:04:55.864305
250,50000,sell,2020-08-09,44.0,52.0,,,,,4.0,1.0166628694389448,14:04:57.258850
251,100000,sell,2020-08-09,47.0,51.0,,,,,2.0,1.0165668802329606,14:04:58.254958
252,200000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.016390385129688,14:04:59.588081
253,500000,sell,2020-08-09,50.0,49.0,,,,,1.0,1.0158853268736974,14:05:00.914791
254,1000000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.015116716739729,14:05:02.499474
255,1500000,sell,2020-08-09,48.0,49.0,,,,,3.0,1.0144201976824143,14:05:03.657380
256,10000,buy,2020-08-09,78.0,22.0,,,,,,1.0175526708562832,14:05:05.921333
257,25000,buy,2020-08-09,62.0,38.0,,,,,,1.0175818005815023,14:05:06.906975
258,50000,buy,2020-08-09,56.0,44.0,,,,,,1.0176265615907183,14:05:07.834301
259,100000,buy,2020-08-09,54.0,46.0,,,,,,1.0177151651940133,14:05:09.151442
260,200000,buy,2020-08-09,53.0,47.0,,,,,,1.017894026726214,14:05:09.855689
261,500000,buy,2020-08-09,49.0,45.0,,5.0,,,1.0,1.01843175917825,14:05:10.621356
262,1000000,buy,2020-08-09,49.0,45.0,,3.0,,,3.0,1.01934149981387,14:05:11.980446
263,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203679505714296,14:05:12.836374
264,10000,sell,2020-08-09,15.0,65.0,,,,,20.0,1.0168032123491024,14:05:14.205028
265,25000,sell,2020-08-09,37.0,55.0,,,,,8.0,1.0167242763532078,14:05:15.768950
266,50000,sell,2020-08-09,44.0,52.0,,,,,4.0,1.0166628689873312,14:05:17.113120
267,100000,sell,2020-08-09,47.0,51.0,,,,,2.0,1.0165668797937435,14:05:18.424483
268,200000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.0163903847060658,14:05:19.062775
269,500000,sell,2020-08-09,50.0,49.0,,,,,1.0,1.0158853264777252,14:05:19.769603
270,1000000,sell,2020-08-09,49.0,50.0,,,,,1.0,1.0151167163665478,14:05:21.087242
271,1500000,sell,2020-08-09,48.0,49.0,,,,,3.0,1.0144201976824143,14:05:21.781653
272,10000,buy,2020-08-09,78.0,22.0,,,,,,1.0175526701902704,14:06:05.018539
273,25000,buy,2020-08-09,62.0,38.0,,,,,,1.0175817994283276,14:06:06.777753
274,50000,buy,2020-08-09,56.0,44.0,,,,,,1.0176265602499164,14:06:07.522344
275,100000,buy,2020-08-09,54.0,46.0,,,,,,1.0177151637810127,14:06:08.338558
276,200000,buy,2020-08-09,53.0,47.0,,,,,,1.0178940252590345,14:06:09.787905
277,500000,buy,2020-08-09,49.0,45.0,,5.0,,,1.0,1.0184317577089006,14:06:11.537855
278,1000000,buy,2020-08-09,49.0,45.0,,3.0,,,3.0,1.01934149822161,14:06:12.897862
279,1500000,buy,2020-08-09,50.0,45.0,,2.0,,,3.0,1.0203679488381783,14:06:13.724074
280,10000,sell,2020-08-09,20.0,70.0,,,,,10.0,1.0167186461221829,14:06:14.961585
281,25000,sell,2020-08-09,39.0,57.0,,,,,4.0,1.0166883376614837,14:06:16.464449
282,50000,sell,2020-08-09,45.0,53.0,,,,,2.0,1.0166431485395937,14:06:17.772984
283,100000,sell,2020-08-09,48.0,51.0,,,,,1.0,1.016555294784283,14:06:18.489756
284,200000,sell,2020-08-09,50.0,50.0,,,,,,1.0163793494691544,14:06:19.797990
285,500000,sell,2020-08-09,50.0,50.0,,,,,,1.0158810506398654,14:06:21.111731
