,1600000_slippage,200000_slippage,400000_slippage,800000_slippage,amount,dai_to_usdc,date,liquidity_curve_susd,liquidity_curvefi,liquidity_oasis,liquidity_uniswap_v2,liquidity_zero_x,price,time
552,0.0018248263341837934,0,0.0003061271106949981,0.0008641347963573853,200000,1,2020-08-05,71,29,0.0,,0.0,1.0158099832866136,23:52:59.510607
553,0.0015186992234887953,0,0.0,0.0005580076856623872,400000,1,2020-08-05,63,37,0.0,,0.0,1.0155038561759187,23:52:59.510607
554,0.000960691537826408,0,0.0,0.0,800000,1,2020-08-05,58,41,0.0,,1.0,1.0149458484902563,23:52:59.510607
555,0.0,0,0.0,0.0,1600000,1,2020-08-05,54,42,3.0,,1.0,1.0139851569524299,23:52:59.510607
556,0.002308638210917535,0,0.0003191371184612102,0.0009472979897894307,200000,0,2020-08-05,39,61,,,0.0,0.9831265988277577,23:53:03.855265
557,0.001989501092456325,0,0.0,0.0006281608713282205,400000,0,2020-08-05,47,53,,,0.0,0.9828074617092964,23:53:03.855265
558,0.0013613402211281045,0,0.0,0.0,800000,0,2020-08-05,50,48,,,2.0,0.9821793008379682,23:53:03.855265
559,0.0,0,0.0,0.0,1600000,0,2020-08-05,53,45,,,2.0,0.9808179606168401,23:53:03.855265
560,0.0018178467022971212,0,0.0003081597167686745,0.0008674483428228186,200000,1,2020-08-06,72,28,0.0,,0.0,1.0158091055255716,00:23:08.229498
561,0.0015096869855284467,0,0.0,0.0005592886260541441,400000,1,2020-08-06,63,37,0.0,,0.0,1.015500945808803,00:23:08.229498
562,0.0009503983594743026,0,0.0,0.0,800000,1,2020-08-06,58,41,0.0,,1.0,1.0149416571827488,00:23:08.229498
563,0.0,0,0.0,0.0,1600000,1,2020-08-06,53,42,3.0,,2.0,1.0139912588232745,00:23:08.229498
564,0.0022322401650574086,0,0.0003146340880394449,0.0009014214456131153,200000,0,2020-08-06,38,62,0.0,,0.0,0.9831366746302446,00:23:13.246841
565,0.0019176060770179637,0,0.0,0.0005867873575736704,400000,0,2020-08-06,43,50,7.0,,0.0,0.9828220405422051,00:23:13.246841
566,0.0013308187194442933,0,0.0,0.0,800000,0,2020-08-06,49,46,4.0,,1.0,0.9822352531846315,00:23:13.246841
567,0.0,0,0.0,0.0,1600000,0,2020-08-06,52,44,2.0,,2.0,0.9809044344651872,00:23:13.246841
568,0.001804890262750547,0,0.0002964769021365221,0.0008525872909561638,200000,1,2020-08-06,66,34,0.0,,0.0,1.0157415505009526,00:53:17.776567
569,0.0015084133606140249,0,0.0,0.0005561103888196417,400000,1,2020-08-06,60,40,0.0,,0.0,1.015445073598816,00:53:17.776567
570,0.0009523029717943832,0,0.0,0.0,800000,1,2020-08-06,57,43,0.0,,0.0,1.0148889632099964,00:53:17.776567
571,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,43,3.0,,2.0,1.013936660238202,00:53:17.776567
572,0.002179742544057839,0,0.0003064853311504079,0.0008854770102231235,200000,0,2020-08-06,44,56,0.0,,0.0,0.9831603916437819,00:53:22.073413
573,0.001873257212907431,0,0.0,0.0005789916790727156,400000,0,2020-08-06,46,47,7.0,,0.0,0.9828539063126315,00:53:22.073413
574,0.0012942655338347153,0,0.0,0.0,800000,0,2020-08-06,50,45,4.0,,1.0,0.9822749146335588,00:53:22.073413
575,0.0,0,0.0,0.0,1600000,0,2020-08-06,52,43,2.0,,3.0,0.980980649099724,00:53:22.073413
576,0.0017786588714752138,0,0.0002898321618969302,0.0008399204217459655,200000,1,2020-08-06,60,40,0.0,,0.0,1.0156056517497971,01:23:25.788025
577,0.0014888267095782837,0,0.0,0.0005500882598490353,400000,1,2020-08-06,57,43,0.0,,0.0,1.0153158195879002,01:23:25.788025
578,0.0009387384497292484,0,0.0,0.0,800000,1,2020-08-06,55,44,0.0,,1.0,1.0147657313280511,01:23:25.788025
579,0.0,0,0.0,0.0,1600000,1,2020-08-06,51,44,3.0,,2.0,1.013826992878322,01:23:25.788025
580,0.0021672681425594087,0,0.0003030749071158967,0.0008801329769200228,200000,0,2020-08-06,49,51,0.0,,0.0,0.983274205340489,01:23:30.297154
581,0.001864193235443512,0,0.0,0.0005770580698041261,400000,0,2020-08-06,52,48,0.0,,0.0,0.9829711304333731,01:23:30.297154
582,0.001287135165639386,0,0.0,0.0,800000,0,2020-08-06,51,44,4.0,,1.0,0.982394072363569,01:23:30.297154
583,0.0,0,0.0,0.0,1600000,0,2020-08-06,52,43,2.0,,3.0,0.9811069371979296,01:23:30.297154
584,0.0017644172993123153,0,0.0002902753353399845,0.0008330908320528518,200000,1,2020-08-06,61,39,0.0,,0.0,1.0156090104152764,01:53:35.123812
585,0.0014741419639723308,0,0.0,0.0005428154967128673,400000,1,2020-08-06,57,43,0.0,,0.0,1.0153187350799364,01:53:35.123812
586,0.0009313264672594634,0,0.0,0.0,800000,1,2020-08-06,54,44,0.0,,2.0,1.0147759195832236,01:53:35.123812
587,0.0,0,0.0,0.0,1600000,1,2020-08-06,51,44,3.0,,2.0,1.013844593115964,01:53:35.123812
588,0.0021896401094047002,0,0.0003034998781653586,0.0008807880457846196,200000,0,2020-08-06,49,51,0.0,,0.0,0.9832718996797147,01:53:39.526129
589,0.0018861402312393416,0,0.0,0.0005772881676192609,400000,0,2020-08-06,52,48,0.0,,0.0,0.9829683998015494,01:53:39.526129
590,0.0013088520636200807,0,0.0,0.0,800000,0,2020-08-06,51,44,4.0,,1.0,0.9823911116339301,01:53:39.526129
591,0.0,0,0.0,0.0,1600000,0,2020-08-06,53,43,2.0,,2.0,0.98108225957031,01:53:39.526129
592,0.0017956440148181319,0,0.0003012903348116325,0.0008538031831817339,200000,1,2020-08-06,68,32,0.0,,0.0,1.015722036460562,02:23:44.174985
593,0.0014943536800064994,0,0.0,0.0005525128483701014,400000,1,2020-08-06,61,39,0.0,,0.0,1.0154207461257503,02:23:44.174985
594,0.000941840831636398,0,0.0,0.0,800000,1,2020-08-06,57,41,0.0,,2.0,1.0148682332773802,02:23:44.174985
595,0.0,0,0.0,0.0,1600000,1,2020-08-06,53,42,3.0,,2.0,1.0139263924457438,02:23:44.174985
596,0.0022149392544698054,0,0.0003127927277196685,0.0008947958679044188,200000,0,2020-08-06,41,59,0.0,,0.0,0.9831948452390461,02:23:47.660011
597,0.001902146526750137,0,0.0,0.0005820031401847503,400000,0,2020-08-06,45,50,5.0,,0.0,0.9828820525113264,02:23:47.660011
598,0.0013201433865653867,0,0.0,0.0,800000,0,2020-08-06,49,46,4.0,,1.0,0.9823000493711417,02:23:47.660011
599,0.0,0,0.0,0.0,1600000,0,2020-08-06,52,44,2.0,,2.0,0.9809799059845763,02:23:47.660011
600,0.0017562539299236235,0,0.00029881458158942387,0.000838486030161123,200000,1,2020-08-06,39,61,0.0,,0.0,1.0154841320343233,02:53:52.767920
601,0.0014574393483341996,0,0.0,0.0005396714485716991,400000,1,2020-08-06,47,53,0.0,,0.0,1.0151853174527339,02:53:52.767920
602,0.0009177678997625005,0,0.0,0.0,800000,1,2020-08-06,48,48,2.0,,2.0,1.0146456460041622,02:53:52.767920
603,0.0,0,0.0,0.0,1600000,1,2020-08-06,49,46,3.0,,2.0,1.0137278781043997,02:53:52.767920
604,0.0021834372227340637,0,0.0003115558247588357,0.000895342946339639,200000,0,2020-08-06,71,29,0.0,,0.0,0.9834531802234063,02:53:57.094453
605,0.001871881397975228,0,0.0,0.0005837871215808033,400000,0,2020-08-06,63,37,0.0,,0.0,0.9831416243986475,02:53:57.094453
606,0.0012880942763944248,0,0.0,0.0,800000,0,2020-08-06,57,38,4.0,,1.0,0.9825578372770667,02:53:57.094453
607,0.0,0,0.0,0.0,1600000,0,2020-08-06,56,40,2.0,,2.0,0.9812697430006723,02:53:57.094453
608,0.0018643860561122771,0,0.00033880201714153735,0.0009060828430482726,200000,1,2020-08-06,24,76,0.0,,,1.0155614660339038,03:24:01.404457
609,0.0015255840389707398,0,0.0,0.0005672808259067352,400000,1,2020-08-06,39,61,0.0,,,1.0152226640167623,03:24:01.404457
610,0.0009583032130640046,0,0.0,0.0,800000,1,2020-08-06,44,52,4.0,,,1.0146553831908556,03:24:01.404457
611,0.0,0,0.0,0.0,1600000,1,2020-08-06,48,49,3.0,,,1.0136970799777916,03:24:01.404457
612,0.002268865309415613,0,0.0003433604127733858,0.0009389204301567533,200000,0,2020-08-06,84,13,0.0,,3.0,0.9835390544761426,03:24:06.171785
613,0.0019255048966422272,0,0.0,0.0005955600173833675,400000,0,2020-08-06,69,28,0.0,,3.0,0.9831956940633693,03:24:06.171785
614,0.0013299448792588597,0,0.0,0.0,800000,0,2020-08-06,59,35,4.0,,2.0,0.9826001340459859,03:24:06.171785
615,0.0,0,0.0,0.0,1600000,0,2020-08-06,58,39,2.0,,1.0,0.981270189166727,03:24:06.171785
616,0.0018855350597393183,0,0.0003420968636356214,0.0009022644913410094,200000,1,2020-08-06,21,79,0.0,,0.0,1.0153354871160924,03:54:10.665128
617,0.001543438196103697,0,0.0,0.000560167627705388,400000,1,2020-08-06,38,62,0.0,,0.0,1.0149933902524568,03:54:10.665128
618,0.000983270568398309,0,0.0,0.0,800000,1,2020-08-06,45,54,1.0,,0.0,1.0144332226247514,03:54:10.665128
619,0.0,0,0.0,0.0,1600000,1,2020-08-06,48,50,1.0,,1.0,1.0134499520563531,03:54:10.665128
620,0.0021790028018821017,0,0.0003490864598023613,0.0009258342579935297,200000,0,2020-08-06,87,11,0.0,,2.0,0.9838069924027443,03:54:15.856010
621,0.0018299163420797404,0,0.0,0.0005767477981911684,400000,0,2020-08-06,70,28,0.0,,2.0,0.9834579059429419,03:54:15.856010
622,0.001253168543888572,0,0.0,0.0,800000,0,2020-08-06,58,33,4.0,,5.0,0.9828811581447507,03:54:15.856010
623,0.0,0,0.0,0.0,1600000,0,2020-08-06,57,38,2.0,,3.0,0.9816279896008622,03:54:15.856010
624,0.0023033277544632913,0,0.0005546175469286485,0.0012461939973706926,200000,1,2020-08-06,0,100,,,0.0,1.0162090324260509,09:48:06.451559
625,0.0017487102075346428,0,0.0,0.0006915764504420441,400000,1,2020-08-06,19,81,,,0.0,1.0156544148791222,09:48:06.451559
626,0.0010571337570925987,0,0.0,0.0,800000,1,2020-08-06,37,63,,,0.0,1.0149628384286802,09:48:06.451559
627,0.0,0,0.0,0.0,1600000,1,2020-08-06,44,55,,,1.0,1.0139057046715876,09:48:06.451559
628,0.002542788462301493,0,0.0005066668440538713,0.0012032182959925697,200000,0,2020-08-06,100,0,0.0,0.0,0.0,0.9837496396539689,09:48:12.772389
629,0.0020361216182476216,0,0.0,0.0006965514519386984,400000,0,2020-08-06,91,9,0.0,0.0,0.0,0.983242972809915,09:48:12.772389
630,0.0013395701663089232,0,0.0,0.0,800000,0,2020-08-06,69,24,6.0,0.0,1.0,0.9825464213579763,09:48:12.772389
631,0.0,0,0.0,0.0,1600000,0,2020-08-06,61,33,3.0,1.0,2.0,0.9812068511916674,09:48:12.772389
632,0.0018988656160920936,0,0.00035313012520377107,0.0009192739018644147,200000,1,2020-08-06,18,82,,,0.0,1.0154822185881667,10:18:16.727629
633,0.0015457354908883225,0,0.0,0.0005661437766606436,400000,1,2020-08-06,36,64,,,0.0,1.015129088462963,10:18:16.727629
634,0.0009795917142276789,0,0.0,0.0,800000,1,2020-08-06,45,55,,,0.0,1.0145629446863023,10:18:16.727629
635,0.0,0,0.0,0.0,1600000,1,2020-08-06,48,51,,,1.0,1.0135833529720746,10:18:16.727629
636,0.0022173265968897793,0,0.0003748507690179981,0.0009636502038468109,200000,0,2020-08-06,91,7,0.0,2.0,0.0,0.9837451022994879,10:18:21.191402
637,0.0018424758278717812,0,0.0,0.0005887994348288128,400000,0,2020-08-06,73,26,0.0,1.0,0.0,0.9833702515304699,10:18:21.191402
638,0.0012536763930429684,0,0.0,0.0,800000,0,2020-08-06,60,31,6.0,1.0,2.0,0.982781452095641,10:18:21.191402
639,0.0,0,0.0,0.0,1600000,0,2020-08-06,58,37,3.0,1.0,1.0,0.9815277757025981,10:18:21.191402
640,0.0018009938189063046,0,0.00028083699952619057,0.0008173861927869286,200000,1,2020-08-06,53,47,,,,1.0155549426592698,10:48:26.590952
641,0.001520156819380114,0,0.0,0.000536549193260738,400000,1,2020-08-06,54,46,,,,1.0152741056597436,10:48:26.590952
642,0.000983607626119376,0,0.0,0.0,800000,1,2020-08-06,54,46,,,,1.014737556466483,10:48:26.590952
643,0.0,0,0.0,0.0,1600000,1,2020-08-06,53,47,,,,1.0137539488403635,10:48:26.590952
644,0.0021038557482667697,0,0.00028994596765663516,0.0008277665278162427,200000,0,2020-08-06,57,43,0.0,,0.0,0.983331748533706,10:48:30.743785
645,0.0018139097806101345,0,0.0,0.0005378205601596076,400000,0,2020-08-06,55,44,0.0,,1.0,0.9830418025660493,10:48:30.743785
646,0.001276089220450527,0,0.0,0.0,800000,0,2020-08-06,51,40,6.0,,3.0,0.9825039820058897,10:48:30.743785
647,0.0,0,0.0,0.0,1600000,0,2020-08-06,54,42,3.0,,1.0,0.9812278927854392,10:48:30.743785
648,0.0017955542590293305,0,0.00028151841296342184,0.0008166313433439765,200000,1,2020-08-06,48,52,,,0.0,1.0154848247718975,11:18:35.222459
649,0.0015140358460659087,0,0.0,0.0005351129303805546,400000,1,2020-08-06,51,49,,,0.0,1.015203306358934,11:18:35.222459
650,0.000978922915685354,0,0.0,0.0,800000,1,2020-08-06,52,48,,,0.0,1.0146681934285535,11:18:35.222459
651,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,47,,,1.0,1.0136892705128682,11:18:35.222459
652,0.0021021012021725793,0,0.0002938409352931659,0.0008402643544991317,200000,0,2020-08-06,61,39,0.0,,0.0,0.9834103600767883,11:18:39.823227
653,0.0018082602668794134,0,0.0,0.0005464234192059658,400000,0,2020-08-06,58,42,0.0,,0.0,0.9831165191414951,11:18:39.823227
654,0.0012618368476734476,0,0.0,0.0,800000,0,2020-08-06,52,39,6.0,,3.0,0.9825700957222891,11:18:39.823227
655,0.0,0,0.0,0.0,1600000,0,2020-08-06,54,42,3.0,,1.0,0.9813082588746157,11:18:39.823227
656,0.0017847338558796277,0,0.0002807374955200448,0.0008062962800632345,200000,1,2020-08-06,49,51,,,0.0,1.015473606642118,11:48:46.796666
657,0.001503996360359583,0,0.0,0.0005255587845431897,400000,1,2020-08-06,52,48,,,0.0,1.015192869146598,11:48:46.796666
658,0.0009784375758163932,0,0.0,0.0,800000,1,2020-08-06,52,48,,,0.0,1.0146673103620547,11:48:46.796666
659,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,47,,,1.0,1.0136888727862383,11:48:46.796666
660,0.0020656897159379017,0,0.000290370764051473,0.0008246036133324752,200000,0,2020-08-06,61,39,0.0,,0.0,0.98341130833996,11:48:51.823576
661,0.0017753189518864287,0,0.0,0.0005342328492810022,400000,0,2020-08-06,57,41,0.0,,2.0,0.9831209375759086,11:48:51.823576
662,0.0012410861026054265,0,0.0,0.0,800000,0,2020-08-06,51,38,6.0,,5.0,0.9825867047266276,11:48:51.823576
663,0.0,0,0.0,0.0,1600000,0,2020-08-06,54,41,3.0,,2.0,0.9813456186240221,11:48:51.823576
664,0.001791824172720169,0,0.0002807314930854954,0.0008150960096886539,200000,1,2020-08-06,49,51,,,0.0,1.015473528406328,12:18:57.634272
665,0.0015110926796346735,0,0.0,0.0005343645166031585,400000,1,2020-08-06,52,48,,,0.0,1.0151927969132426,12:18:57.634272
666,0.000976728163031515,0,0.0,0.0,800000,1,2020-08-06,53,47,,,0.0,1.0146584323966394,12:18:57.634272
667,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,47,,,1.0,1.013681704233608,12:18:57.634272
668,0.0020778253383257894,0,0.00029646210310241283,0.0008350045175576915,200000,0,2020-08-06,59,39,0.0,2.0,0.0,0.983442591607499,12:19:03.722750
669,0.0017813632352233766,0,0.0,0.0005385424144552786,400000,0,2020-08-06,57,41,0.0,1.0,1.0,0.9831461295043966,12:19:03.722750
670,0.001242820820768098,0,0.0,0.0,800000,0,2020-08-06,51,39,6.0,1.0,3.0,0.9826075870899413,12:19:03.722750
671,0.0,0,0.0,0.0,1600000,0,2020-08-06,50,44,3.0,1.0,2.0,0.9813647662691732,12:19:03.722750
672,0.001932132749351112,0,0.0003395072466818583,0.000916154415514514,200000,1,2020-08-06,84,16,,,0.0,1.0159598057142574,12:49:08.475447
673,0.0015926255026692537,0,0.0,0.0005766471688326558,400000,1,2020-08-06,69,31,,,0.0,1.0156202984675755,12:49:08.475447
674,0.001015978333836598,0,0.0,0.0,800000,1,2020-08-06,61,39,,,0.0,1.0150436512987429,12:49:08.475447
675,0.0,0,0.0,0.0,1600000,1,2020-08-06,57,42,,,1.0,1.0140276729649063,12:49:08.475447
676,0.0021983049669237475,0,0.0003341455309231467,0.0008979690187703726,200000,0,2020-08-06,25,75,0.0,0.0,0.0,0.9831230125912671,12:49:12.427011
677,0.0018641594360006009,0,0.0,0.0005638234878472259,400000,0,2020-08-06,34,54,11.0,0.0,1.0,0.982788867060344,12:49:12.427011
678,0.001300335948153375,0,0.0,0.0,800000,0,2020-08-06,42,48,6.0,1.0,3.0,0.9822250435724967,12:49:12.427011
679,0.0,0,0.0,0.0,1600000,0,2020-08-06,49,45,3.0,1.0,2.0,0.9809247076243434,12:49:12.427011
680,0.0018856611326867334,0,0.0003179489496574206,0.000882043941073718,200000,1,2020-08-06,77,23,,,0.0,1.0158615634911632,13:19:20.199415
681,0.0015677121830293128,0,0.0,0.0005640949914162974,400000,1,2020-08-06,66,34,,,0.0,1.0155436145415058,13:19:20.199415
682,0.0010036171916130154,0,0.0,0.0,800000,1,2020-08-06,60,40,,,0.0,1.0149795195500895,13:19:20.199415
683,0.0,0,0.0,0.0,1600000,1,2020-08-06,56,43,,,1.0,1.0139759023584765,13:19:20.199415
684,0.002220667742909299,0,0.00032179468026405367,0.000893033915242758,200000,0,2020-08-06,32,68,0.0,,0.0,0.9831408485178627,13:19:23.492518
685,0.0018988730626452455,0,0.0,0.0005712392349787043,400000,0,2020-08-06,38,52,10.0,,0.0,0.9828190538375986,13:19:23.492518
686,0.0013276338276665411,0,0.0,0.0,800000,0,2020-08-06,46,47,5.0,,2.0,0.9822478146026199,13:19:23.492518
687,0.0,0,0.0,0.0,1600000,0,2020-08-06,51,45,3.0,,1.0,0.9809201807749534,13:19:23.492518
688,0.0018426753225551096,0,0.00030277499437025845,0.0008560344513217633,200000,1,2020-08-06,72,28,,,0.0,1.015735905549856,13:49:29.644470
689,0.0015399003281848511,0,0.0,0.0005532594569515048,400000,1,2020-08-06,63,37,,,0.0,1.0154331305554858,13:49:29.644470
690,0.0009866408712333463,0,0.0,0.0,800000,1,2020-08-06,58,42,,,0.0,1.0148798710985343,13:49:29.644470
691,0.0,0,0.0,0.0,1600000,1,2020-08-06,54,44,,,2.0,1.013893230227301,13:49:29.644470
692,0.0021590176655345017,0,0.0003143783338189765,0.0008743937794540857,200000,0,2020-08-06,37,63,0.0,,0.0,0.9832175124784551,13:49:33.396784
693,0.0018446393317155252,0,0.0,0.0005600154456351092,400000,0,2020-08-06,44,53,3.0,,0.0,0.9829031341446361,13:49:33.396784
694,0.001284623886080416,0,0.0,0.0,800000,0,2020-08-06,47,46,5.0,,2.0,0.982343118699001,13:49:33.396784
695,0.0,0,0.0,0.0,1600000,0,2020-08-06,51,44,3.0,,2.0,0.9810584948129206,13:49:33.396784
696,0.0015900759415141685,0,0.0002703655857301257,0.00073279066614651,200000,1,2020-08-06,47,42,,,11.0,1.0139305333593596,14:19:37.766796
697,0.0013197103557840428,0,0.0,0.0004624250804163843,400000,1,2020-08-06,50,44,,,6.0,1.0136601677736294,14:19:37.766796
698,0.0008572852753676585,0,0.0,0.0,800000,1,2020-08-06,50,45,,,5.0,1.013197742693213,14:19:37.766796
699,0.0,0,0.0,0.0,1600000,1,2020-08-06,50,47,,,3.0,1.0123404574178454,14:19:37.766796
700,0.001919148383815017,0,0.00025424238141813493,0.0007857809882658717,200000,0,2020-08-06,55,45,0.0,,,0.9850847054630837,14:19:41.252937
701,0.001664906002396882,0,0.0,0.0005315386068477368,400000,0,2020-08-06,54,46,0.0,,,0.9848304630816656,14:19:41.252937
702,0.0011333673955491452,0,0.0,0.0,800000,0,2020-08-06,54,46,0.0,,,0.9842989244748178,14:19:41.252937
703,0.0,0,0.0,0.0,1600000,0,2020-08-06,54,44,2.0,,,0.9831655570792687,14:19:41.252937
704,0.001614018949527285,0,0.0002620849629053623,0.0007423985079870743,200000,1,2020-08-06,55,24,,,21.0,1.0140551864768823,14:49:46.832260
705,0.0013519339866219227,0,0.0,0.000480313545081712,400000,1,2020-08-06,54,36,,,10.0,1.013793101513977,14:49:46.832260
706,0.0008716204415402107,0,0.0,0.0,800000,1,2020-08-06,54,41,,,5.0,1.0133127879688952,14:49:46.832260
707,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,45,,,3.0,1.012441167527355,14:49:46.832260
708,0.0019415563835997185,0,0.000263718850078698,0.0008024314872737692,200000,0,2020-08-06,41,59,0.0,,0.0,0.9850001090508931,14:49:51.907845
709,0.0016778375335210205,0,0.0,0.0005387126371950712,400000,0,2020-08-06,48,52,0.0,,0.0,0.9847363902008144,14:49:51.907845
710,0.0011391248963259493,0,0.0,0.0,800000,0,2020-08-06,51,49,0.0,,0.0,0.9841976775636193,14:49:51.907845
711,0.0,0,0.0,0.0,1600000,0,2020-08-06,52,45,2.0,,1.0,0.9830585526672934,14:49:51.907845
712,0.001628045557542146,0,0.0002751928197739506,0.0007604189500998171,200000,1,2020-08-06,47,31,,1.0,21.0,1.0139824185686275,15:19:56.498033
713,0.0013528527377681954,0,0.0,0.0004852261303258665,400000,1,2020-08-06,50,39,,1.0,10.0,1.0137072257488535,15:19:56.498033
714,0.0008676266074423289,0,0.0,0.0,800000,1,2020-08-06,51,43,,1.0,5.0,1.0132219996185277,15:19:56.498033
715,0.0,0,0.0,0.0,1600000,1,2020-08-06,51,46,,0.0,3.0,1.0123543730110853,15:19:56.498033
716,0.001913885204417043,0,0.00025448804350736154,0.0007845087367530645,200000,0,2020-08-06,49,51,0.0,,,0.9850929861659241,15:20:01.605034
717,0.0016593971609096814,0,0.0,0.000530020693245703,400000,0,2020-08-06,52,48,0.0,,,0.9848384981224168,15:20:01.605034
718,0.0011293764676639784,0,0.0,0.0,800000,0,2020-08-06,53,47,0.0,,,0.984308477429171,15:20:01.605034
719,0.0,0,0.0,0.0,1600000,0,2020-08-06,53,45,2.0,,,0.9831791009615071,15:20:01.605034
720,0.001532516500962089,0,0.0002622269257031018,0.0007056706522319267,200000,1,2020-08-06,30,66,,,4.0,1.0136529929307023,15:50:06.756013
721,0.0012702895752589871,0,0.0,0.0004434437265288249,400000,1,2020-08-06,39,55,,,6.0,1.0133907660049992,15:50:06.756013
722,0.0008268458487301622,0,0.0,0.0,800000,1,2020-08-06,45,50,,,5.0,1.0129473222784704,15:50:06.756013
723,0.0,0,0.0,0.0,1600000,1,2020-08-06,48,49,,,3.0,1.0121204764297402,15:50:06.756013
724,0.0019138366483139047,0,0.0002691146241780018,0.0007953251431667141,200000,0,2020-08-06,76,24,0.0,,,0.9853945244477252,15:50:12.142865
725,0.0016447220241359028,0,0.0,0.0005262105189887123,400000,0,2020-08-06,65,35,0.0,,,0.9851254098235472,15:50:12.142865
726,0.0011185115051471906,0,0.0,0.0,800000,0,2020-08-06,60,40,0.0,,,0.9845991993045585,15:50:12.142865
727,0.0,0,0.0,0.0,1600000,0,2020-08-06,57,41,2.0,,,0.9834806877994113,15:50:12.142865
728,0.0016797070012180004,0,0.00026173297599352274,0.000756471328645647,200000,1,2020-08-06,45,54,,,1.0,1.014710674563007,16:20:16.921404
729,0.0014179740252244777,0,0.0,0.0004947383526521243,400000,1,2020-08-06,49,49,,,2.0,1.0144489415870135,16:20:16.921404
730,0.0009232356725723534,0,0.0,0.0,800000,1,2020-08-06,51,48,,,1.0,1.0139542032343614,16:20:16.921404
731,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,47,,,1.0,1.013030967561789,16:20:16.921404
732,0.0020488652882512115,0,0.00027538366814572335,0.0008431262689435615,200000,0,2020-08-06,63,37,0.0,,,0.9842116231178125,16:20:21.122284
733,0.0017734816201054882,0,0.0,0.0005677426007978381,400000,0,2020-08-06,59,41,0.0,,,0.9839362394496668,16:20:21.122284
734,0.00120573901930765,0,0.0,0.0,800000,0,2020-08-06,55,42,3.0,,,0.983368496848869,16:20:21.122284
735,0.0,0,0.0,0.0,1600000,0,2020-08-06,56,42,2.0,,,0.9821627578295613,16:20:21.122284
736,0.0016575927147166603,0,0.00025508597696166646,0.0007342119932061131,200000,1,2020-08-06,39,52,,,9.0,1.0147840528362118,16:50:26.965327
737,0.0014025067377549938,0,0.0,0.0004791260162444466,400000,1,2020-08-06,44,47,,,9.0,1.01452896685925,16:50:26.965327
738,0.0009233807215105472,0,0.0,0.0,800000,1,2020-08-06,49,46,,,5.0,1.0140498408430056,16:50:26.965327
739,0.0,0,0.0,0.0,1600000,1,2020-08-06,50,47,,,3.0,1.013126460121495,16:50:26.965327
740,0.002060408370072375,0,0.0002785869533603602,0.0008481917521582227,200000,0,2020-08-06,65,35,0.0,,,0.9841721175595047,16:50:31.381964
741,0.001781821416712015,0,0.0,0.0005696047987978625,400000,0,2020-08-06,60,40,0.0,,,0.9838935306061444,16:50:31.381964
742,0.0012122166179141525,0,0.0,0.0,800000,0,2020-08-06,56,41,3.0,,,0.9833239258073465,16:50:31.381964
743,0.0,0,0.0,0.0,1600000,0,2020-08-06,56,42,2.0,,,0.9821117091894324,16:50:31.381964
744,0.0016609765148487554,0,0.00026951842845068796,0.0007644582039607606,200000,1,2020-08-06,42,57,,,1.0,1.0147417339280984,17:20:34.930107
745,0.0013914580863980675,0,0.0,0.0004949397755100726,400000,1,2020-08-06,48,51,,,1.0,1.0144722154996477,17:20:34.930107
746,0.0008965183108879948,0,0.0,0.0,800000,1,2020-08-06,50,48,,,2.0,1.0139772757241376,17:20:34.930107
747,0.0,0,0.0,0.0,1600000,1,2020-08-06,50,47,,,3.0,1.0130807574132497,17:20:34.930107
748,0.002046195949889751,0,0.0002799962355902741,0.0008503027179826983,200000,0,2020-08-06,67,33,0.0,,0.0,0.9841929185479487,17:20:39.824143
749,0.0017661997142994768,0,0.0,0.0005703064823924242,400000,0,2020-08-06,61,39,0.0,,0.0,0.9839129223123584,17:20:39.824143
750,0.0011958932319070525,0,0.0,0.0,800000,0,2020-08-06,56,41,3.0,,0.0,0.983342615829966,17:20:39.824143
751,0.0,0,0.0,0.0,1600000,0,2020-08-06,55,41,2.0,,2.0,0.9821467225980589,17:20:39.824143
752,0.0016359296175940674,0,0.0002601580925443159,0.0007448115106443165,200000,1,2020-08-06,52,47,,,1.0,1.0147482393745049,17:50:44.728287
753,0.0013757715250497515,0,0.0,0.0004846534181000006,400000,1,2020-08-06,53,46,,,1.0,1.0144880812819606,17:50:44.728287
754,0.0008911181069497509,0,0.0,0.0,800000,1,2020-08-06,52,45,,,3.0,1.0140034278638606,17:50:44.728287
755,0.0,0,0.0,0.0,1600000,1,2020-08-06,51,46,,,3.0,1.0131123097569108,17:50:44.728287
756,0.002153479141604464,0,0.0003323344487530244,0.0009867077427839765,200000,0,2020-08-06,53,42,0.0,5.0,0.0,0.9843068587310231,17:50:49.292529
757,0.0018211446928514397,0,0.0,0.0006543732940309521,400000,0,2020-08-06,54,43,0.0,3.0,0.0,0.9839745242822701,17:50:49.292529
758,0.0011667713988204875,0,0.0,0.0,800000,0,2020-08-06,54,43,3.0,0.0,0.0,0.9833201509882391,17:50:49.292529
759,0.0,0,0.0,0.0,1600000,0,2020-08-06,54,42,2.0,1.0,1.0,0.9821533795894186,17:50:49.292529
